Afrika	África
Kinematografija	Cinematografía
Crédit Agricole	Crédit Agricole
Mokslinis straipsnis	Publicación científica
Panegirika	Panegírico
Alkmajonas	Alcmeón
Portugalijos oro pajėgos	Fuerza Aérea Portuguesa
Santa Barbaros departamentas	Departamento de Santa Bárbara (Honduras)
Nuosavo kapitalo pelningumas	Rentabilidad financiera
Misjoneso departamentas	Departamento de Misiones
Burbonė	Borbonés
FC Déifferdeng 03	Football Club Differdange 03
Nyderlandų futbolo supertaurė	Supercopa de los Países Bajos
Paprastasis kirstukas	Sorex araneus
Vėlyvasis kosminis bombardavimas	Bombardeo intenso tardío
Ribadeselja	Ribadesella
Nigerio geografija	Geografía de Níger
Tylusis pavasaris	Primavera silenciosa
Galvos smegenų sumušimas	Contusión cerebral
Teemu Rannikko	Teemu Rannikko
Dūminė	Ahumador
Nachodas	Náchod
Ryžinis trupialas	Dolichonyx oryzivorus
Kamenduliai	Orden de la Camáldula
Pietų Morava	Río Morava meridional
Žmogžudystė (1956 filmas)	The Killing (película)
Mišabelis	Macizo del Mischabel
Minsko traktorių gamykla	Planta de Tractores de Minsk
Šv. Jokūbo parapija (Barbadosas)	Parroquia de Saint James (Barbados)
GS Īraklī́s	Iraklis FC
Gbarpolu apskritis	Gbarpolu
Norvegijos futbolo sistema	Fútbol en Noruega
Grasioza	Isla Graciosa
Auksveitis	Seseli
Šaškinis cichlidas	Dicrossus filamentosus
GSP Stadium	Estadio GSP
Azijiniai pilkieji ragasnapiai	Ocyceros
Godsmack (albumas)	Godsmack (álbum)
Jungtinis finansavimas	Préstamo entre particulares
Vokietijos futbolo varžybos 2000–2001 m.	1. Bundesliga 2000/01
Gauruotieji mangabai	Lophocebus
Enrico Ruggeri	Enrico Ruggeri
FIFA Street 2	FIFA Street 2
Didžioji Vengrija	Gran Hungría
Radulė	Rádula
59 (skaičius)	Cincuenta y nueve
Blanda	Blanda
Veragvaso provincija	Provincia de Veraguas
Alkobasos vienuolynas	Monasterio de Alcobaça
Farahas	Farāh
Mulaj Idrisas	Mulay Idrís
Tenočtitlano žlugimas	Caída de México-Tenochtitlan
FC Brașov	Fotbal Club Brașov
Bratislavos pilis	Castillo de Bratislava
Genujos universitetas	Universidad de Génova
Krūmyninės putpelės	Perdicula
City Ground	City Ground
Gaudos sūris	Queso gouda
1993 m. Ispanijos Grand Prix	Anexo:Gran Premio de España de 1993
P. S. Myliu Tave	P.S. I Love You (película)
Žinių bazė	Base de conocimiento
Operacija Ajax	Golpe de Estado en Irán de 1953
Komijos pirmykščiai miškai	Bosques vírgenes de Komi
Juodoji cūga	Tsuga mertensiana
62 (skaičius)	Sesenta y dos
Dryžuotasis baltikas	Tricholoma virgatum
Medūzešeriai	Centrolophidae
FK Minsk	FC Minsk
Chevrolet Monte Carlo	Chevrolet Monte Carlo
Lisažu figūra	Curva de Lissajous
Korfu deklaracija	Declaración de Corfú
Ispanijos futbolo varžybos 1960–1961 m.	Primera División de España 1960/61
UEFA čempionų taurė 1989–1990 m.	Copa de Campeones de Europa 1989-90
Trinidadas (reikšmės)	Trinidad
GIOP	GIOP
2011 m. Ispanijos Grand Prix	Anexo:Gran Premio de España de 2011
Išmušto stiklo metafora	Falacia de la ventana rota
Popigajaus krateris	Cráter Popigai
FK Kareda	FK Kareda Kaunas
Baru	Volcán Barú
Majordomas	Mayordomo de palacio
Sibujano jūra	Mar de Sibuyán
Belgijos futbolo varžybos 1969–1970 m.	Primera División de Bélgica 1969/70
Jamanota	Monte Jamanota
Pasaulio maginės fantastikos premija	Premio Mundial de Fantasía
Dying for the World	Dying for the World
Plymouth Barracuda	Plymouth Barracuda
Argentinos komercinis kodeksas	Código de Comercio de la República Argentina
95 (skaičius)	Noventa y cinco
Mokša (upė)	Río Moksha
2011 m. Copa América – C grupė	Anexo:Grupo C de la Copa América 2011
Dainuojanti revoliucija	Revolución Cantada
Philip Rabinowitz	Philip Rabinowitz
Kalio krateris	Cráter de Kaali
Rhyl FC	Rhyl Football Club
El Montė	El Monte (California)
Okuno taisyklė	Ley de Okun
Negatyvas	Negativo fotográfico
Njaja	Niaia (hinduismo)
Talk Talk	Talk Talk
Babia Hora	Babia Góra
Metallurg stadionas	Estadio Metallurg
2005 NBA naujokų birža	Draft de la NBA de 2005
Lokomotiv stadionas	Estadio Lokomotiv
Churibga	Juribga
Duobagalvės angys	Crotalinae
Luotas	Cayuco
Tafonomija	Tafonomía
Wumpscut:	Wumpscut:
Giancarlo Maldonado	Giancarlo Maldonado
Mattel	Mattel
Guoteniniai	Hygrophoraceae
Vidurio Mašonalandas	Mashonalandia Central
Krypūnėliai	Histeridae
Pyro karas	Guerras Pírricas
1972 m. pasaulio šachmatų čempionatas	Campeonato Mundial de Ajedrez 1972
Gelsvūnis	Bolbitius
Kiškiabudiniai	Bolbitiaceae
FK Napredok Kičevo	FK Napredok Kičevo
Ofidiofobija	Ofidiofobia
Mitiaras	Mitiaro
Britney: The Videos	Britney: The Videos
Disipatyvioji sistema	Estructura disipativa
Daikatana	Daikatana
Leopardas (1963 filmas)	El gatopardo (película)
Aragvis	Río Aragvi
Makedonijos futbolo taurė	Copa de Macedonia
Australinės kiškiažiurkės	Leporillus
Matagalpa	Matagalpa
Xandros Desktop	Xandros
UEFA čempionų taurė 1979–1980 m.	Copa de Campeones de Europa 1979-80
Nabras	Nabro
Burundis olimpinėse žaidynėse	Burundi en los Juegos Olímpicos
Blainai Gventas	Blaenau Gwent
Irunja	Iruña (Paraguay)
Rheinpark stadionas	Rheinpark Stadion
Skustuvas	Navaja de afeitar
Skersinė moda	Modo transversal electromagnético
Jalovenis	Ialoveni
Mergelės Marijos mirtis (Caravaggio)	Muerte de la Virgen (Caravaggio)
1998 m. Afrikos Tautų taurė	Copa Africana de Naciones 1998
Sėklalesiai	Sporophila
9 tūkstantmetis pr. m. e.	IX milenio a. C.
Michael O'Leary	Michael O'Leary
PFK Botev Plovdiv	PFC Botev Plovdiv
Ford Fairmont	Ford Fairmont
Evergleidsas	Everglades
Prancūzija Eurovizijoje	Francia en el Festival de la Canción de Eurovisión
Drūkšiai	Lago Drūkšiai
Intervencionizmas	Intervencionismo
O Fortuna	O Fortuna
Šarlerua Spirou	Spirou Basket Club
Kamov Ka-25	Kamov Ka-25
Mandulo regionas	Región de Mandoul
Harlemo upė	Río Harlem
Mabaruma	Mabaruma
Kirkopas	Kirkop
Vorsklos mūšis	Batalla del río Vorskla
Italijos futbolo varžybos 1930–1931 m.	Serie A (Italia) 1930/31
Artašesidai	Dinastía artáxida
Pirmasis Abiejų Tautų Respublikos padalijimas	Primera partición de Polonia
FK Kom Podgorica	Fudbalski Klub Kom
Baltarusijos futbolo taurė	Copa de Bielorrusia
Valur Reykjavík	Valur Reykjavík
Kaneidianas	Río Canadiano
Teapacks	Teapacks
Parke Aveljaneda	Parque Avellaneda (Buenos Aires)
Aquificae	Aquificae
Brangioji Hani (filmas)	Honey, la reina del baile
Espechas	Lago Espejo
Sibirinė lašiša	Hucho taimen
Västra Frölunda IF	Västra Frölunda IF
Quatro de Fevereiro oro uostas	Aeropuerto Internacional Quatro de Fevereiro
Kurua	Río Curuá
Vengrijos futbolo varžybos 1906–1907 m.	Nemzeti Bajnokság I 1906/07
KRC Mechelen	Racing de Malinas
Ford Explorer	Ford Explorer
Esperanto gramatika	Gramática del esperanto
Biologinė simetrija	Simetría bilateral
Brad Anderson	Brad Anderson
Geodakiano evoliucinė lyties teorija	Teoría de la evolución de las relaciones sexuales por V. Geodakian
Ilekas	Río Ilek
Alina Orlova	Alina Orlova
9885 Linux	(9885) Linux
The Pacific (serialas)	The Pacific
Nerta	Nerthus
Slobožanščina	Ucrania Sloboda
Feteštis	Fetești
Lefaucheux M1858	Revólver Lefaucheux
Dagišius	Xanthium
Makao herbas	Escudo de Macao
Bobo Diulaso oro uostas	Aeropuerto de Bobo-Dioulasso
Mano vardas Trejybė	Le llamaban Trinidad
Aurelijus iš Kartaginos	Aurelio de Cartago
1793 m. Prancūzijos Konstitucija	Constitución del Año I
XV pasaulio krepšinio čempionato rinktinės	Equipos participantes del Campeonato mundial de baloncesto de 2006
Diza	Disa (orquídea)
Antoninianas	Antoniniano
PU-Saruma	Pu-Sarruma
Aukštieji Fenai	Hautes Fagnes
Reigano doktrina	Doctrina Reagan
Labori	Laborie (distrito)
Paprastoji rykštenė	Solidago virgaurea
Melčor de Menkosas	Melchor de Mencos
Romansas	Romanza
Brandto pelėausis	Myotis brandtii
Ponto stepė	Estepa póntica
Montosursas	Mont-Aux-Sources
Mubarekas	Muborak
Namiūro grafystė	Condado de Namur
Jautis (kinų zodiakas)	Signo del buey
Borneo orangutanas	Pongo pygmaeus
Nwankwo Kanu	Nwankwo Kanu
Marsijas	Marsias
Kana	Kana (desambiguación)
Living Proof: The Farewell Tour	Living Proof: The Farewell Tour
Actekinis serentis	Tagetes minuta
Kasikas	Cacique
Airijos regbio rinktinė	Selección de rugby de Irlanda
Zoogeografija	Zoogeografía
Melnikas (Bulgarija)	Melnik
Lapanosiniai	Phyllostomidae
Sati (dainininkė)	Sati (cantante)
Peanas	Peán
Slovėnijos enciklopedija	Enciklopedija Slovenije
Liepsnotieji šapalai	Hemitremia flammea
Tikrieji pesliai	Milvus
Gėlavandeniai ešeriai	Perca
Pazzi koplyčia	Capilla Pazzi
Žuvis (maistas)	Pescado
Australija olimpinėse žaidynėse	Australia en los Juegos Olímpicos
Whataya Want from Me	Whataya Want from Me
Agrivulfas	Agiulfo
Nonsensas	Nonsense
Sokoto kalifatas	Califato de Sokoto
Okinavos sala	Isla de Okinawa
Karibinis ruonis vienuolis	Neomonachus tropicalis
Vokietijos futbolo varžybos 1992–1993 m.	1. Bundesliga 1992/93
Tiesas	Thiès
Libertador Cheneral San Martinas	Libertador General San Martín (Jujuy)
Hitman: Contracts	Hitman: Contracts
Prokuroras	Fiscal (funcionario)
Lineage III	Lineage III
38 (skaičius)	Treinta y ocho
Kirundo provincija	Provincia de Kirundo
Zootechnika	Zootecnia
Kasama	Kasama (Zambia)
NASDAQ OMX Vilnius	NASDAQ OMX Vilnius
Borchardt C-93	Borchardt C-93
N šaknis	Radicación
Gydano pusiasalis	Península de Guida
Sauliapaukštis	Eurypyga helias
Arekipos provincija	Provincia de Arequipa
Febiai	Sayornis
2002 (grupė)	2002 (banda)
Fasci Italiani di Combattimento	Fasci italiani di combattimento
Lotynų kalbos linksniavimas	Declinación del latín
Harapos raštas	Escritura del Indo
Prekyba	Comercio
1814 m. Prancūzijos Konstitucinė Chartija	Carta de 1814
Velso Princo sala (Aliaska)	Isla del Príncipe de Gales
Lėktuvų stebėjimas	Spotting
75 (skaičius)	Setenta y cinco
Kortevego–de Vryso lygtis	Ecuación de Korteweg-de Vries
LADEE	Lunar Atmosphere and Dust Environment Explorer
Tolu	Tolú
Sanatas	Sannat (Malta)
Ochrinis tinamas	Tinamus solitarius
António de Andrade	António de Andrade
Manusas	Isla Manus
Tortugero nacionalinis parkas	Parque nacional Tortuguero
Bajanas (upė)	Río Bayano
Eucalyptus obliqua	Eucalyptus obliqua
Sinclair QL	Sinclair QL
Tai nutiko Jemene	Salmon fishing in the Yemen
Vengrijos futbolo varžybos 2009–2010 m.	Nemzeti Bajnokság I 2009/10
Tas	It
Belgijos futbolo varžybos 1951–1952 m.	Primera División de Bélgica 1951/52
Brokhauzo ir Jefrono enciklopedinis žodynas	Diccionario Enciclopédico Brockhaus y Efron
Sinclair ZX80	Sinclair ZX80
2007 m. Dakaro ralis	Rally Dakar de 2007
Petanžas	Pétange
Estijos moterų futbolo rinktinė	Selección femenina de fútbol de Estonia
UEFA Intertoto taurė 2004 m.	Copa Intertoto de la UEFA 2004
Kirstynės (dabartis)	Combate cuerpo a cuerpo
Club Sportivo Luqueño	Club Sportivo Luqueño
Alanis	Alanis (álbum)
Bronzinės gyvatės	Ahaetulla
Kaimiškasis tabakas	Nicotiana rustica
Rūmų špaga	Espadín
Gervuogė (gentis)	Rubus
Katpėdė	Antennaria
Kuoduotoji palamedėja	Chauna torquata
Palau himnas	Belau rekid
Club Tacuary	Tacuary Football Club
Club Rubio Ñú	Club Rubio Ñu
Club Nacional (Paragvajus)	Club Nacional (Paraguay)
Szombathelyi Haladás FC	Szombathelyi Haladás
2012 m. pasaulio krepšinio olimpinis atrankos turnyras	Torneo Preolímpico FIBA 2012
Broliai Jošidos	Yoshida Brothers
Klimavičai	Klimavichy
Baltosios ešeržuvės	Percichthyidae
FC Aarau	FC Aarau
Gefle IF	Gefle IF
Slabodzėja	Slobozia (Moldavia)
Ispanijos futbolo varžybos 2002–2003 m.	Primera División de España 2002/03
Şəmkir FK	FK Shamkir
Čičikastenangas	Chichicastenango
Premier Soccer League	Premier Soccer League
Gourmandises	Gourmandises
Nevaldoma aistra (filmas)	Wicker Park (película de 2004)
4X	Videojuego de construcción de imperios
Klimaksas	Climaterio
Bzybės kalnagūbris	Montes de Bzib
VV Cephei	VV Cephei
Latorica	Río Latorica
Slaptas ratas	The Secret Circle (serie de televisión)
UEFA Intertoto taurė 2001 m.	Copa Intertoto de la UEFA 2001
Dorseto kultūra	Cultura Dorset
Šiaurės Kipro vyrų futbolo rinktinė	Selección de fútbol de la República Turca del Norte de Chipre
Paskaita	Clase magistral
Bubastis	Bubastis
Proporcingumas	Principio de proporcionalidad
Kroatija vaikų Eurovizijos dainų konkurse	Croacia en el Festival de la Canción de Eurovisión Junior
Tauriojo elnio urvo žmonės	Hombres de la cueva de los ciervos
Junano-Guidžou kalnynas	Meseta Yunnan-Guizhou
Tramažolė	Glechoma
Antonio Porta	Antonio Porta (baloncestista)
Talino technikos universitetas	Universidad Técnica de Tallin
Fenoskandija	Fenoscandia
Olimpia Asunción	Club Olimpia
Darašuko	Dara Shikoh
Vilkžuvinės	Anarhichadidae
Mediolanum Forum	Mediolanum Forum
Islandijos futbolo varžybos 1938 m.	Úrvalsdeild Karla 1938
Tilkara	Tilcara
Psichologinis siaubas	Terror psicológico
Prezentacija	Presentación
Sint Marteno vėliava	Bandera de Sint Maarten
Tekvondo olimpinėse žaidynėse	Taekwondo en los Juegos Olímpicos
Lucina	Lucina
Ius soli	Ius soli
Patirties taškai	Experiencia (juegos de rol)
Blogio imperija	Imperio del mal
Nefritas (liga)	Glomerulonefritis
Club Guaraní	Club Guaraní
Club Sol de América	Club Sol de América
Pietinė krikščionių vadovybės asociacija	Conferencia Sur de Liderazgo Cristiano
Fidėja	Fides
Dezfulis	Dezful
Majoto herbas	Escudo de Mayotte
Reunjono vyrų futbolo rinktinė	Selección de fútbol de Reunión
Vielos vyniojimas	Wire-wrap
Pasaulio muitinių organizacija	Organización Mundial de Aduanas
Vario kultūra	Cultura huari
Koturnas	Coturno
Šagra	Xagħra
Hapoel Nazareth Illit FC	Hapoel Nazareth Illit
Bonampakas	Bonampak
Kendzežynas-Kozlė	Kędzierzyn-Koźle
Stara Liubovnia	Stará Ľubovňa
Swiss Re	Swiss Re
Flavoksantinas	Flavoxantina
Skandinavijos bronzos amžius	Edad de Bronce nórdica
Ženevos Protokolas	Protocolo de Ginebra
Arkties Vartų nacionalinis parkas	Parque nacional y reserva Puertas del Ártico
Tuzinas	Docena
Donbasas	Cuenca Donéts
Lokomotivi T'bilisi	FC Lokomotivi Tbilisi
Pierre et Gilles	Pierre et Gilles
Tetės provincija	Provincia de Tete
Nikobarinis karvelis	Caloenas nicobarica
Lolandas	Lolandia
Alžyro socialistinių jėgų frontas	Frente de las Fuerzas Socialistas
Pieno vandenyno plakimas	Batido del océano de leche
Balta varna	Oveja negra
The Black Keys	The Black Keys
Goldfrapp	Goldfrapp
Draugas Artemio	Camarada Artemio
Jūratė Statkutė de Rosales	Jurate Rosales
Žvynelbudė	Chamaemyces
Šlakabudėlė	Cystolepiota
Evakuacija	Evacuación
Maano muchafaza	Gobernación de Ma'an
Icai	Itzá
Arkas	Arcas (mitología)
JK Tallinna Sadam	JK Sadam Tallinn
Torneo Argentino A	Torneo Argentino A
Plačiauodegis pjautuvasnapis rojaus paukštis	Epimachus fastosus
Mirtenė	Melaleuca
Žuvitakis	Escalera de peces
Primera División (Peru)	Primera División del Perú
Elgino marmuras	Mármoles de Elgin
Dorogi FC	Dorogi FC
Larašas	Larache
Arena da Baixada	Estadio Joaquim Américo Guimarães
Džindai botanikos sodas	Jardín Botánico Jindaiji
Primera División (Čilė)	Primera División de Chile
Portugal. The Man	Portugal. The Man
Programavimas poromis	Programación en pareja
Šlamainis	Anaphalis
Tau kryžius	Cruz de tau
Sero Negras	Cerro Negro (volcán)
Liuksmetras	Exposímetro
Antonomazija	Antonomasia
MetLife	MetLife
UEFA taurių taurė 1991–1992 m.	Anexo:Recopa de Europa 1991-92
San Kristobalio ugnikalnis	Volcán San Cristóbal
Rumbekas	Rumbek
Miustikas	Mustique
Piui de Domas (kalnas)	Puy de Dôme
CD+G	CD+G
Albatenijus	Albategnius (cráter)
Rudieji lemūrai	Eulemur
Pietvakarių regionas (Kamerūnas)	Región del Sudoeste (Camerún)
Baltasis agatmedis	Agathis dammara
Sent Džonas (upė)	Río San Juan (Nuevo Brunswick)
Janešai	Amueshas
Kondensatorius (aušinimas)	Condensador (termodinámica)
Otdžikoto ežeras	Lago Otjikoto
Antonov An-3	Antonov An-3
Filė	Tribus griegas
Maišiaskruosčiai šokliniai	Heteromyidae
Poloninų nacionalinis parkas	Parque nacional de Poloniny
Trijų kūnų problema	Problema de los tres cuerpos
Iracionalusis skaičius	Número irracional
Elastinė kremzlė	Cartílago elástico
Aon Center (Los Andželas)	Aon Center (Los Ángeles)
Violaksantinas	Violaxantina
Paranapanema	Río Paranapanema
Mezoarchėjus	Era Mesoarcaica
Makiai	Cheirogaleus
Kaliostro pilis	El castillo de Cagliostro
Kaunas (Karija)	Cauno
Kayserispor	Kayserispor
Ri ežeras	Lago Ree
Talinas (Armėnija)	Talin
Darbo santykiai	Relaciones laborales
Cezalpinija	Caesalpinia
Argyraspidai	Argiráspidas
Unreal Engine	Unreal Engine
Antroji superstygų revoliucija	Segunda revolución de supercuerdas
Bukarešto universitetas	Universidad de Bucarest
Vestmana	Vestmanna
Psichologinė projekcija	Proyección (psicología)
Karrar Jassim Mohammed	Karrar Jassim Mohammed
Jungtinių Valstijų vidaus reikalų departamentas	Departamento del Interior de los Estados Unidos
Games Convention	Games Convention
Claes-Göran Hederström	Claes-Göran Hederström
KV-1	KV-1
Buor Chaja	Golfo de Buor-Jaya
Kalnų Jokulsau	Jökulsá á Fjöllum
PKS Olimpia Elbląg	Olimpia Elbląg
Gijabudiniai	Entolomataceae
Albos patera	Alba Patera
Mėlynoji strėliukė	Enallagma cyathigerum
Beisbolas 2004 m. vasaros olimpinėse žaidynėse	Anexo:Béisbol en los Juegos Olímpicos de Atenas 2004
CS Sedan Ardennes	Club Sportif Sedan Ardennes
Hofmeisteris	Ayo
Gilgitas (miestas)	Gilgit
Antracytas	Antratsyt
Karakalis	Caracal (Rumania)
Didžiojo Smėlio kopų nacionalinis parkas	Parque nacional y reserva Grandes Dunas de Arena
Narkondamo ragasnapis	Rhyticeros narcondami
Abergavenis	Abergavenny
Rusijos Tolimieji Rytai	Extremo Oriente ruso
Lydekinės menkės	Merlucciidae
Antrimas	Antrim
Pečo sritis	Distrito de Peć
Macu salos	Islas Matsu
Bebro nacionalinis parkas	Parque nacional de Biebrza
Baisunas	Boysun
Nurata	Nurota
Vė	Ve (dios)
Medvilniniai žiurkėnai	Sigmodontini
Jungtinių Amerikos Valstijų Generalinis štabas	Estado Mayor Conjunto de los Estados Unidos
Dygliavabaliai	Mordellidae
Juodosios mikro skylės	Microagujero negro
Gulistanas	Guliston
Mažasis tinamas	Crypturellus soui
Korporacinė tapatybė	Identidad corporativa
Mindless Self Indulgence	Mindless Self Indulgence
San Pedras (DKK)	San Pedro (Costa de Marfil)
Karakulis (Uzbekija)	Qorako‘l
Sergio Hernández	Sergio Santos Hernández
Gelma	Guelma
Gruzijos regbio rinktinė	Selección de rugby de Georgia
Katmajaus nacionalinis parkas	Parque nacional y reserva Katmai
Vengrijos futbolo varžybos 1908–1909 m.	Nemzeti Bajnokság I 1908/09
Streimnesas	Streymnes
Tuičis	Río Tuichi
Fleitažuvinės	Aulostomidae
Kodorio tarpeklis	Valle de Kodori
Džilingamas	Gillingham (Kent)
Pirmoji Ženevos konvencija	Primer Convenio de Ginebra
Pogoanelė	Pogoanele
Žygiškasis elniavabalis	Platycerus caraboides
PFK Sliven	OFC Sliven 2000
SS Alba-Audace Roma	Unione Sportiva Alba Audace
Demografinis sprogimas	Explosión de natalidad
Griežimas	Estridulación
Antón de Alaminos	Antón de Alaminos
FIBA Afrikos čempionatas	Afrobasket
Činukų kalbos	Lenguas chinukanas
Do You Believe? Tour	Do You Believe? Tour
António Calvário	António Calvário
Lilio metropolitenas	Metro de Lille
2012 m. OFC Tautų taurė	Copa de las Naciones de la OFC 2012
Enciclopedia universal ilustrada europeo-americana	Enciclopedia Espasa
Eerste Divisie	Eerste Divisie
Álvaro Fernandes	Álvaro Fernandes
Turkmėnijos istorija	Historia de Turkmenistán
Valle de Conlara	Valle de Conlara
Lužitėnų kultūra	Cultura lusaciana
RE	Re
FC Encamp	Futbol Club Encamp
Peitė	Peito
Bagraškiolis	Lago Bosten
ASD Treviso 2009	Football Club Treviso
António Nobre	António Nobre
Usolka	Río Usolka
Take to the Skies	Take to the Skies
Chtoninės dievybės	Ctónico
Hualjaga	Río Huallaga
Rusų kalbos gramatika	Gramática del ruso
Bullfrog Productions	Bullfrog Productions
Creative Assembly	The Creative Assembly
Raškanio rajonas	Distrito de Rîșcani
Pusnis	Ventisquero
Hamunas	Lago Hamún
Senaras	Sennar
Laboratorijoje užauginta mėsa	Carne cultivada
Sueco kanalo tiltas	Puente del Canal de Suez
Pirates of the Sea	Pirates of the Sea
Čako nacionalinis parkas	Parque nacional Chaco
Graklai	Quiscalus
FK Chmel Blšany	Fotbalový klub Chmel Blšany
USS Cole sprogdinimas	Atentado contra el USS Cole
Haapai	Grupo Gálvez
Penžina	Río Pénzhina
FK Baník Most	Fotbalový Klub Baník Most
Trebevičius	Trebević
Laė	Lae
Saulės rezginys	Plexo solar
Laba	Río Labá
Limfocitozė	Linfocitosis
Nevešas	Neves (Santo Tomé y Príncipe)
KAvZ	KAvZ
Visoke Tatrai	Vysoké Tatry
Krasnyj Lučas	Krasnyi Luch
Seržas Sargsianas	Serzh Sargsián
Aleksandro Neviškio ordinas	Orden de Alejandro Nevski
Naujai gimę	Cristiano renacido
Robertas Kočarianas	Robert Kocharián
Nartų epas	Saga de los Nart
Advokato kontora	Firma de abogados
Belgijos futbolo varžybos 1937–1938 m.	Primera División de Bélgica 1937/38
Barava (Somalis)	Barāwe
Bande Amiro nacionalinis parkas	Band-e Amir
Lietuvos krepšinio lyga	Lietuvos Krepšinio Lyga
Panaudos atvejų diagrama	Diagrama de casos de uso
Masajos ugnikalnis	Volcán Masaya
Bosnijos ir Hercegovinos futbolo taurė	Copa de Bosnia y Herzegovina
Max Chilton	Max Chilton
Valetos Šv. Jono katedra	Concatedral de San Juan
Vloclaveko Anwil	Anwil Włocławek
Šivalikas	Siwalik
Juodkalnijos futbolo varžybos 2008–2009 m.	Primera División de Montenegro 2008/09
Aridoamerika	Aridoamérica
Didysis Irgizas	Río Irgiz
Lahoro tvirtovė	Fuerte de Lahore
Ukrainos vyriausybė	Consejo de Ministros de Ucrania
AnyLogic	AnyLogic
Pilkoji indinė mangusta	Herpestes edwardsii
Anjama	Ányama
Čekijos futbolo varžybos 1999–2000 m.	Gambrinus liga 1999/2000
Mercury (automobilis)	Mercury (automóvil)
Pingas	Pingo
Heptalogija	Heptalogía
Italijos futbolo varžybos 1932–1933 m.	Serie A (Italia) 1932/33
Starigrado lyguma	Llanura de Stari Grad
Farmacija	Farmacia
Tikrosios startos	Emberiza
Mauro Piacenza	Mauro Piacenza
Arce	Arce (desambiguación)
Australazijiniai lipučiai	Climacteridae
Piktoji ūmėdė	Russula emetica
Kastilijos provincija	Provincia de Castilla
Bir Lehlu	Bir Lehlu
Klasikinis vyriškas kostiumas	Traje
Óscar Ramírez	Óscar Ramírez Durand
Okolničis	Okólnichi
Ispanijos futbolo varžybos 1963–1964 m.	Primera División de España 1963/64
Šovinio kapsulė	Cápsula fulminante
Kaišiadorys	Kaišiadorys
Blakstienotoji galinsoga	Galinsoga ciliata
UEFA Intertoto taurė 2007 m.	Copa Intertoto de la UEFA 2007
Ho (Gana)	Ho
Sąrašas:Baltijos jūros uostai	Anexo:Puertos del mar Báltico
Sosva	Río Sosva
Oulafsfjorduras	Ólafsfjörður
Tempiskė	Río Tempisque
Galvijinės antilopės	Alcelaphinae
Plaskų valsčius	Municipio de Płaska
All We Know Is Falling	All We Know Is Falling
Lietuvinė naktižiedė	Silene armeria
Anıtkabir	Anıtkabir
Meksikos demografija	Demografía de México
Las Piedrasas	Las Piedras (Uruguay)
Ispanijos futbolo varžybos 1982–1983 m.	Primera División de España 1982/83
Gagros kalnagūbris	Montes de Gagra
Guastatoja	Guastatoya
Tarybų Sąjungos rublis	Rublo soviético
Komoė	Río Komoé
Prokletijės kalnai	Montes Prokletije
Juodvabaliai	Tenebrionidae
Vandens pilis	Castillo de foso
Antonio Zepeda	Antonio Zepeda (músico)
Porsche 924	Porsche 924
Aichos provincija	Provincia de Aija
Mirtilas	Mirtilo (mitología)
Fiat 12 HP	Fiat 12 HP
Jorge Reyes	Jorge Reyes (músico)
God Dethroned	God Dethroned
Speakeasy	Speakeasy
Urvablakės	Cydnidae
Tupolev Tu-114	Túpolev Tu-114
Epoletas	Charretera
Interesas	Interés (emoción)
Elite Model Management	Elite Model Management
Kinjamelas	Quinhamel
Česnakė	Pelobates fuscus
Lenktynių aplinka	Condición de carrera
Prancūzijos futbolo varžybos 1934–1935 m.	Division 1 1934/35
Prancūzijos futbolo varžybos 1932–1933 m.	Division 1 1932/33
Ljanganuko lagūna	Quebrada de Llanganuco
Naryškinų stilius	Barroco Naryshkin
Perkūnas	Perkūnas
Lietuvos bankas	Banco de Lituania
Nanumangos urvai	Cuevas de Nanumanga
Didysis paukštėda	Theraphosa blondi
Kibujė	Kibuye
Humanitarinė krizė	Crisis humanitaria
UEFA Jaunimo lyga	Liga Juvenil de la UEFA
Šlapimo organų akmenligė	Litiasis
Atvelykis	Cuasimodo
Apsėstieji	Diabolique
Dainius Adomaitis	Dainius Adomaitis
Šuarų kalba	Idioma shuar
Norvegijos futbolo taurė	Copa de Noruega
Hirosimos prefektūra	Prefectura de Hiroshima
Apalačikola	Río Apalachicola
Chrysler 300M	Chrysler 300M
Snežka	Sněžka
UEFA taurių taurė 1987–1988 m.	Anexo:Recopa de Europa 1987-88
Apamėja	Apamea (Siria)
Rio Grandė	Río Grande
Derungai	Derung
Aparados da Seros nacionalinis parkas	Parque nacional de Recortados de la Sierra
Aparesida	Aparecida
Neicer Reasco	Néicer Reasco
Llangefni Town FC	Llangefni Town Football Club
Šv. Jurgio parapija (Dominika)	Parroquia de Saint George (Dominica)
Apačių karai	Guerras apaches
Arukiula	Aruküla
Apataki	Apataki
Apatė	Ápate
Trumpauodegiai langūrai	Simias concolor
Įgytas bejėgiškumas	Indefensión aprendida
Apė	Ape (Letonia)
Apel	Apel
Aaru	Aaru
2013 m. Europos krepšinio čempionatas	Campeonato Europeo de Baloncesto Masculino de 2013
Apertura ir Clausura	Torneo de Apertura y Clausura
Pelkinė ūmėdė	Russula paludosa
Obelinis rauplėgrybis	Sarna del manzano
Afaja	Afaya
Valdomas povandeninis robotas	Remotely operated vehicle
Afotinė zona	Zona afótica
Vanuatu nacionalinė biblioteka	Biblioteca nacional de Vanuatu
FC Midtjylland	FC Midtjylland
Afroditės Žemė	Aphrodite Terra
