Afrika	África
Avosetenn an Andoù	Recurvirostra andina
Trogon jave glas	Trogon surrucura
Poltred Ginevra de' Benci	Retrato de Ginebra de Benci
Axel hag Eigil Axgil	Axel y Eigil Axgil
Gouelanig Patagonia	Chroicocephalus maculipennis
Gioc'h impalaerel	Gallinago imperialis
Koua glas	Coua caerulea
Agenor	Agenor
Gioc'h nobl	Gallinago nobilis
Godog beg hir	Brachyramphus perdix
Rakig gouzoug gris	Aramides cajanea
Trogon Massena	Trogon massena
Satanig Elliot	Oceanites gracilis
Satanig lost forc'hek	Oceanodroma furcata
Rakig Rouget	Rougetius rougetii
Skravig Amazonia	Sternula superciliaris
Satanig du	Oceanodroma melania
Kornigell driliv	Vanellus tricolor
Samzun (Dol)	Sansón de Dol
Roll gouarnourien roman Enez Vreizh	Anexo:Gobernadores de Britania
Diredig rizennek	Halcyon chelicuti
Peroked dremm velen	Alipiopsitta xanthops
Furongian	Furongiense
Jenna	Jenna
Otiz Nubia	Neotis nuba
Satanig louet	Oceanodroma homochroa
Turniz Sumba	Turnix everetti
Yezhoù otopameek	Lenguas otopameanas
Baou gabellek	Harpyhaliaetus coronatus
Morbig Patagonia	Haematopus leucopodus
Satanig kof gwenn	Fregetta grallaria
Koua reder	Coua cursor
Tinamou an Andoù	Nothoprocta pentlandii
Godog beg berr	Brachyramphus brevirostris
Gouelanig beg du	Chroicocephalus bulleri
Diredig penn gris	Halcyon leucocephala
Skoulerer Beaudouin	Circaetus beaudouini
Izabel Portugal	Isabel de Portugal (desambiguación)
Rakig beg hir	Rallus longirostris
Koua kuch	Coua cristata
Strelleg Sibiria	Tringa brevipes
Geococcyx velox	Geococcyx velox
Tour-tan ar C'hreac'h	Faro del Créac'h
Nouelig Saint Helena	Charadrius sanctaehelenae
Jakamar tri biz	Jacamaralcyon tridactyla
Koua penn rous	Coua ruficeps
Koukoug kabell gwenn	Caliechthrus leucolophus
Koukoug Afrika	Cuculus gularis
Baou zigenvez	Harpyhaliaetus solitarius
Speg Williamson	Sphyrapicus thyroideus
Amazilia lactea	Amazilia lactea
Rakig Wolf	Aramides wolfi
Rakig saracura	Aramides saracura
Gouelan Olrog	Larus atlanticus
Otiz Heuglin	Neotis heuglinii
Cortés	Cortés
Toud rizennek	Asio clamator
Stankioc'h Azia	Limnodromus semipalmatus
Satanig kof du	Fregetta tropica
Rakig Aostralia	Porzana fluminea
Nouelig ar menezioù	Charadrius montanus
Diredig kein gell	Halcyon badia
Rakig meur	Aramides ypecaha
Otiz Rüppell	Eupodotis rueppellii
Diredig belost gwenn	Caridonax fulgidus
Karaveg pavioù ruz	Rissa brevirostris
Mank Moseley	Eudyptes moseleyi
Kaouenn gorr ar C'hab	Glaucidium capense
Goz lost gwenn	Parascaptor leucura
Gouelanig Hartlaub	Chroicocephalus hartlaubii
Dispac'h an EDSA	Revolución EDSA
Trogon Malabar	Harpactes fasciatus
EG (kazetenn)	EG (ajedrez)
Speg jave ruz	Sphyrapicus ruber
Psophia crepitans	Psophia crepitans
Nouelig inizi Maloù	Charadrius falklandicus
Koua jave ruz	Coua serriana
Baou Hawaii	Buteo solitarius
Glareell Madagaskar	Glareola ocularis
Otiz Somalia	Eupodotis humilis
Trogon-menez	Trogon mexicanus
Otiz Savile	Eupodotis savilei
Kripteg	Era Críptica
Eromenos	Erómeno
Meilh melen	Liza aurata
Kambrian krenn	Serie 3 (Cámbrico)
Godog Xantus	Synthliboramphus hypoleucus
Renkadur hervez ar vorfologiezh	Tipología morfológica
Cantal (menezioù)	Montes de Cantal
Skritur rashi	Escritura Rashi
Oriente	Oriente (desambiguación)
Reter Devon	East Devon
Arc'heskopti anglikan York	Provincia de York
Listenn kumunioù Portugal	Anexo:Municipios de Portugal
Partido Andalucista	Partido Andalucista
Les Provinciales	Lettres provinciales
Virginia de' Medici	Virginia de Médici
Maria di Cosimo Iañ de' Medici	María de Cosme de Médici
Ebony and Ivory	Ebony and Ivory
Priñselezh Capua	Principado de Capua
James Reese Europe	Jimmy Reese Europe
Tudwal (sant)	Tudwal
Mrs. Robinson	Mrs. Robinson
Thebe	Tebe
Ganedigezh Gwener (Bouguereau)	El nacimiento de Venus (Bouguereau)
Kanton Altkirch	Cantón de Altkirch
Philander	Philander
Bloavezhioù 60	Años 60
Bloavezhioù 50	Años 50
Bloavezhioù 40	Años 40
Bloavezhioù 30	Años 30
Edo (disheñvelout)	Edo (desambiguación)
Kolobouz ruz Thollon	Piliocolobus tholloni
Yezhoù edoek	Lenguas edoides
Yezhoù palaihnihek	Lenguas palaihnihanas
Miranda (stêr)	Río Miranda
Íte ingen Chinn Fhalad	Santa Ita
Erastes	Erastés
Yezhoù tchoumachek	Lenguas chumash
Karokeg	Idioma karok
Kastell Duged Breizh	Castillo de los duques de Bretaña
Mazahua	Pueblo mazahua
Gad Yunnan	Lepus comus
Aonyx	Aonyx
Kogez	Labrus mixtus
Devedig	Sylvia (animal)
Tchimarikoeg	Idioma chimariko
Yezhoù wintouek	Lenguas wintuanas
Smilodon populator	Smilodon populator
Telesforos (doue)	Telesforo (mitología)
Askalafos mab Ac'heron	Ascálafo (hijo de Aqueronte)
Irienn Cellamare	Conspiración de Cellamare
Partito Sardo d'Azione	Partido Sardo de Acción
Aervag	Aerostato
Sthenelos	Esténelo
Rouedad stlennegel	Red de computadoras
Anv Sa-Rê	Nombre de Sa-Ra
Glazaour Halmahera	Oriolus phaeochromus
Glazaour Timor	Oriolus melanotis
Glareell-garreg	Glareola nuchalis
Bistrak belost rous	Oenanthe xanthoprymna
Glareell c'hris	Glareola cinerea
Caenolestes	Caenolestes
Risweer beg hir	Toxostoma longirostre
Eilean Dubh (Kyles of Bute)	Eilean Dubh (Kyles of Bute)
Beg-kroaz Hispaniola	Loxia megaplaga
Fernando (disheñvelout)	Fernando (desambiguación)
Linenn sklaer	Línea clara
Loch Ma-ruibhe	Lago Maree
Baía de Todos os Santos	Bahía de Todos los Santos
Trefaldwyn	Montgomery (Gales)
Breanig-Pallas	Emberiza pallasi
Rosalinda	Rosalinda (nombre)
Turkestan	Turquestán
The Katzenjammer Kids	The Katzenjammer Kids
Giovan Carlo de' Medici	Giovan Carlo de Médici
Tarentolenn	Lycosa tarantula
Bigorn togn	Littorina obtusata
Kaoter	Caldero
Tu-gra	Voz activa
Last Christmas	Last Christmas
Eurydike Argos	Eurídice de Argos
Testosteron	Testosterona
Kastell Alnwick	Castillo de Alnwick
Theseüs	Teseo
Munro	Munro (montañismo)
San Juan	San Juan
Pika Afghanistan	Ochotona rufescens
Viell	Óvulo
Bloavezh etrebroadel ar yezhoù	Año Internacional de los Idiomas
Luskad Republikan ha Keodedour	Movimiento Republicano y Ciudadano
Mirdi Broadel Kembre	Museo y Galería Nacional de Cardiff
Tristana	Tristana (película)
Dereadegezh (yezhoniezh)	Prescriptivismo lingüístico
Pleg-mor	Golfo
France 3	France 3
Feur-emglev Madrid (1526)	Tratado de Madrid (1526)
Sac'h	Bolsa (recipiente)
Yapen	Yapen
Ber	Pincho (utensilio)
Priz Hasselblad	Premio internacional de la Fundación Hasselblad
Loch Éirne	Lago Erne
Yezhoù sepikek-ramouek	Lenguas Sepik-Ramu
El Punt	El Punt
Toukan	Ramphastidae
Yezhoù idjoek	Lenguas ijoides
Strollad Komunour Slovakia (1992)	Partido Comunista de Eslovaquia
Tess	Tess (película de 1979)
Elephantulus	Elephantulus
Strollad Komunour Unvan Jorjia	Partido Comunista Unificado de Georgia
Elen Luyddog	Elena de Caernarfon
Odeon Herodez Atticus	Odeón de Herodes Ático
Kontelezh Alburquerque	Ducado de Alburquerque
GJ 388	AD Leonis
GJ 1002	GJ 1002
Ennor	Saint Mary's (Islas Sorlingas)
Young Magazine	Young Magazine
Jito	Jitō
Nosy Be	Nosy Be
Dulantzi	Alegría de Álava
Dalmatia (proviñs roman)	Dalmacia (provincia romana)
Sertão Brazil	Sertón
Hunegan an dezerzh	Selevinia betpakdalaensis
Marmite	Marmite
Longskate	Tabla larga
SFIO	Sección Francesa de la Internacional Obrera
Ellis	Ellis
Manto, merc'h Tiresias	Manto (mitología)
Elmet	Reino de Elmet
Perseis	Perseis
Innsmouth	Innsmouth
Yezhoù torritchelliek	Lenguas de los montes Torricelli
Eumaios	Eumeo
Kontelezh Toloza	Condado de Tolosa
Yuna	Yuna
Manac'h (boutailh)	Bolsa de agua caliente
Llyn Tegid	Lago Bala
Luis Tristán	Luis Tristán
Japa mala	Yapa mala
Kanton Atharratze-Sorholüze	Cantón de Tardets-Sorholus
Frigribell Mehely	Rhinolophus mehelyi
Pangolin Filipinez	Manis culionensis
François de La Rocque	François de La Rocque
Yezhoù turkek ar c'hornôg	Lenguas túrquicas noroccidentales
Sobrarbe	Sobrarbe
Fonio	Digitaria exilis
Teirgrafenn	Trígrafo
Reizhlazh	Feminicidio
Kanton Donapaleu	Cantón de Saint-Palais
Núria	Nuria
Réginald Garrigou-Lagrange	Réginald Garrigou-Lagrange
Biz Lincolnshire	North East Lincolnshire
Park an Arvorig	Parque natural regional de Armórica
Minoc'h-oposom inka	Lestoros inca
Yezhoù tireniek	Lenguas tirsénicas
Kebec'hsenouf	Qebehsenuf
Menabe	Región de Menabe
Linsang brizh	Prionodon pardicolor
Sparks	Sparks
Magere Brug	Magere Brug
Léon Zitrone	Léon Zitrone
Meles	Meles
Lur Katanga	Franco de Katanga
Gododdin	Gododdin
Piero Strozzi	Piero Strozzi
Vire (stêr)	Río Vire
Stamppot	Stamppot
Menocchio	Menocchio
Robert d'Arbrissel	Robert de Arbrissel
François de Vendôme	Francisco de Borbón-Vendôme (1616-1669)
Joseph de Jussieu	Joseph de Jussieu
Narsis Kelien	Narcisse Quellien
Nils Dacke	Nils Dacke
Jean-Michel Huon de Kermadec	Jean-Michel Huon de Kermadec
Vasik Rajlich	Vasik Rajlich
Ye Jiangchuan	Ye Jiangchuan
Jacques de Gheyn II	Jacob de Gheyn II
Charlez IV, dug Alençon	Carlos IV de Alençon
Francesco Maria de' Medici	Francisco María de Médici
Erckmann-Chatrian	Erckmann-Chatrian
Ercole II d'Este	Hércules II de Este
Ercole Iañ d'Este	Hércules I de Este
Jules Arnous de Rivière	Jules Arnous de Rivière
Inizi Madalen	Islas de la Magdalena
Brezel ar Falc'herien	Sublevación de Cataluña (1640)
Tristan Egolf	Tristan Egolf
Érec et Énide	Erec et Enide
Paul Grimault	Paul Grimault
Yezhoù maoek (omotek)	Lenguas mao
Talareg	Hyperoplus lanceolatus
Sgomer	Skomer
McLaren Automotive	McLaren Automotive
José Alfredo Jiménez	José Alfredo Jiménez
Galago Thomas	Galago thomasi
Goban	Goban
Paul Sébillot	Paul Sébillot
Alaotra-Mangoro	Región de Alaotra-Mangoro
Chineg	Idioma shina
Michelle (sonenn)	Michelle (canción)
Goz Reteramerika	Scalopus aquaticus
Teirgwerzenn	Terceto
Hoc'h-gouez Java	Sus verrucosus
Ames (Galiza)	Ames (La Coruña)
Emgann Murèth	Batalla de Muret
Gary Collins	Gary Collins
Olé	Olé
Erika (eoullestr)	Erika (petrolero)
Kentañ brezel Italia (1494-1497)	Guerra italiana de 1494-1498
Ribeira Grande (Kab Glas)	Municipio de Ribeira Grande
Plankenn	Tablón
Gad Hainan	Lepus hainanus
Gad Japan	Lepus brachyurus
Avelioù lec'h	Eolionimia
Hubert Reeves	Hubert Reeves
Traoñiennoù Okitanek	Valles Occitanos
Francesco Furini	Francesco Furini
Polarieg	Polari
Jacques L'Hermite	Jacques L'Hermite
Gwiñver-nij pavioù blevek	Belomys pearsonii
Brezel an nav bloaz (Iwerzhon)	Guerra de los Nueve Años (Irlanda)
Los Panchos	Los Panchos
Agnes Monica	Agnes Mónica
Yezhoù papouek ar c'hornôg	Lenguas papúes occidentales
Loch Tatha	Lago Tay (Escocia)
Jambalaya (meuz)	Jambalaya
Bolton	Municipio metropolitano de Bolton
Kokopelli	Kokopelli
The Chordettes	The Chordettes
Peneios	Peneo (mitología)
Yezhoù karenek	Lenguas karénicas
Kensonenn kevig a-gostez dre daravat divouezh	Fricativa lateral alveolar sorda
Fernão de Noronha	Fernando de Noronha (explorador)
São Tomé (disheñvelout)	São Tomé (desambiguación)
Ibil	Clavija (carpintería)
Kornichon	Pepinillo
Panino	Panini (sándwich)
Melogale	Melogale
Pika muzelloù du	Ochotona curzoniae
Father Ted	Father Ted
Loch Aillionn	Lago Allen
Akrolektenn	Acrolecto
Kolobouz ruz Ouganda	Piliocolobus tephrosceles
Milc'hwid boc'h louet	Catharus minimus
Ech	Esh
Juventas	Juventas
Isprefeti	Subprefectura
Faustino Oramas	Faustino Oramas
Tesfaye Gebre Kidan	Tesfaye Gebre Kidan
Cabana de Bergantiños	Cabana de Bergantiños
Aiara	Ayala (Álava)
Okondo	Oquendo
Castroverde	Castroverde
Bilar	Elvillar
Carnota	Carnota (Galicia)
Bernedo	Bernedo
Eltziego	Elciego
Kuartango	Cuartango
Berantevilla	Berantevilla
Castro de Rei	Castro de Rey
Narón	Narón
Dodro	Dodro
Arratzua-Ubarrundia	Arrazua-Ubarrundia
Oza dos Ríos	Oza de los Ríos
Asparrena	Aspárrena
Antas de Ulla	Antas de Ulla
Estaca de Bares	Estaca de Bares
Maroni	Río Maroni
Boqueixón	Boqueijón
Coristanco	Coristanco
Arraia-Maeztu	Arraya-Maestu
Kripan	Cripán
Cerceda	Cerceda (La Coruña)
Estadio José Pedro Damiani	Estadio José Pedro Damiani
Er (Katalonia)	Err
Su Gloucestershire	South Gloucestershire
Goral	Naemorhedus
Gourin (maen)	Dintel
Vikram Samvat	Vikram Samvat
Marav	Lepidorhombus whiffiagonis
Rookie	Rookie
Linenn pellgomz	Línea telefónica
Curtis (Galiza)	Curtis
Kanpezu	Campezo
Camariñas	Camariñas
Fene	Fene
Georges Wolinski	Georges Wolinski
Ortigueira	Ortigueira
Tourtouse	Tourtouse
Europeade	Europeade
Kastell Powys	Castillo Powis
Pladennroll Korn	Anexo:Discografía de Korn
Libertadores	Libertadores
Yann Iañ Alençon	Juan I de Alençon
Itron	Dama
Peul-gwagennoù	Estación base
Léon Fleuriot	Léon Fleuriot
Ibragim C'hamrakoulov	Ibragim Khamrakulov
Philip Galle	Philipe Galle
Lorenzo di Pierfrancesco de' Medici	Lorenzo de Pierfrancesco de Médici
Serafín Martínez	Serafín Martínez
Sano di Pietro	Sano di Pietro
John Clipperton	John Clipperton
Giovanni Sforza	Giovanni Sforza
Henrik Nordbrandt	Henrik Nordbrandt
Paol Narbona	Pablo de Narbona
Major Taylor	Marshall Major Taylor
Stephen Jones	Stephen Jones
John Szarkowski	John Szarkowski
Yves Coppens	Yves Coppens
Lagran	Lagrán
Harana	Valle de Arana
Mañueta	Baños de Ebro
Burgelu	Elburgo
Bergara	Vergara
Leza (Araba)	Leza (Álava)
Martaizé	Martaizé
Iruña Oka	Iruña de Oca
Lambert II Naoned	Lamberto II de Nantes
Lanvoe	Mouais
Sant-Yoasin	Saint-Joachim
Van Eyck	Van Eyck
Galinthias	Galantis
Innocenzo Cybo	Innocenzo Cybo
Football Club Libourne-Saint-Seurin	Football Club Libourne-Saint-Seurin
George Alan Thomas	George Alan Thomas
Jean Becker	Jean Becker
Russell Johnson	Russell Johnson
Philippe Torreton	Philippe Torreton
Gérard Jaffrès	Gérard Jaffrès
Théodore Hersart de La Villemarqué	Théodore Hersart de la Villemarqué
Facino Cane	Facino Cane
Yezhoù djivaroek	Lenguas jívaras
Jeko kribennek	Rhacodactylus ciliatus
Larbi Ben M'hidi	Larbi Ben M'hidi
Amgredoni	Escepticismo
Pierre Boaistuau	Pierre Boaistuau
Dalif	Póstumo
Farz forn	Far bretón
Kêr al loened	Rebelión en la granja
Pierre Cogan	Pierre Cogan
Großer Belchen	Gran Ballon
Neroccio dei Landi	Neroccio de' Landi
Jan van Dornicke	Jan van Dornicke
Jonathan Rowson	Jonathan Rowson
Paul Ladmirault	Paul Ladmirault
John Leland	John Leland
Kuzul-departamant	Consejo General (Francia)
Fafafined	Fa'afafine
Nantosuelta	Nantosuelta
Ogmios	Ogmios
VIIIvet tierniezh Henegipt	Dinastía VIII de Egipto
Varro	Varrón
Rannfrazenn anv	Sintagma nominal
Santones	Sántonos
Lunfardo	Lunfardo
Apacheeg lipek	Lipán
Cariño	Cariño (La Coruña)
Gwiñver-nij gloanek	Eupetaurus cinereus
Azginivelezh italian	Renacimiento italiano
Kwanyamaeg	Idioma kuanyama
Ruhr (disheñvelout)	Ruhr
Roca Redonda	Isla Roca Redonda (Galápagos)
Ur Ertsi	Río Nivelle
Aerborzh Chu Lai	Aeropuerto de Chu Lai
Ferrante	Ferrante
Pseudantechinus	Pseudantechinus
Thylamys	Thylamys
Igwan Utila	Ctenosaura bakeri
Rummad:Alamagn	Categoría:Alemania
Rummad:Italia	Categoría:Italia
Rummad:Stadoù-Unanet Amerika	Categoría:Estados Unidos
Rummad:Rusia	Categoría:Rusia
Rummad:Kanada	Categoría:Canadá
Rummad:Rouantelezh-Unanet	Categoría:Reino Unido
Rummad:Spagn	Categoría:España
Rummad:Sina	Categoría:China
Rummad:Japan	Categoría:Japón
Rummad:Aostralia	Categoría:Australia
Rummad:Mec'hiko	Categoría:México
Rummad:India	Categoría:India
Labouradeg dilastezañ La Hague	Centro de reprocesado de La Hague
Rummad:Arabia Saoudat	Categoría:Arabia Saudita
Rummad:Israel	Categoría:Israel
Rummad:Vatikan	Categoría:Ciudad del Vaticano
Rummad:Turkia	Categoría:Turquía
Rummad:Suafrika	Categoría:Sudáfrica
Rummad:Egipt	Categoría:Egipto
Fieschi	Fieschi (familia)
Rummad:Iran	Categoría:Irán
Rummad:Zeland-Nevez	Categoría:Nueva Zelanda
Rummad:Arc'hantina	Categoría:Argentina
Dispac'h mirour	Movimiento Revolucionario Conservador
Carter Family	The Carter Family
Phlius	Fliunte
Alan	Alan
Phalanger	Phalanger
Anv Nesout-biti	Nombre de Nesut-Bity
Filip Đorđević	Filip Đorđević
Spiritus asper	Espíritu áspero
Xvet milved kt JK	X milenio a. C. y antes
Villers-lès-Nancy	Villers-lès-Nancy
Bloavezhioù 0	Años 0
Petaurus	Petaurus
Medieval: Total War	Medieval: Total War
Crypsirina	Crypsirina
Skylla (Megara)	Escila de Megara
Monte Cintu	Monte Cinto
Kopek	Copeca
Sul al Lard	Septuagésima
Bloavezhioù 20	Años 20
Heureuchin Suafrika	Atelerix frontalis
Racing Club de Montevideo	Racing Club de Montevideo
Kastreg boutin	Symphodus melops
Gwrac'h (pesk)	Labrus bergylta
Grand-Prix Pluveleg-Mor Bihan	Gran Premio de Plumelec-Morbihan
Blues Explosion	Blues Explosion
Hyaena	Hyaena
Yezh OSV	Objeto sujeto verbo
Laverna	Laverna
Partitu di a Nazione Corsa	Partido de la Nación Corsa
Muntjak Fea	Muntiacus feae
Enez Hoste	Isla Hoste
Islavarenn emren	Oración principal
Catopuma	Catopuma
Albatroz Tristan	Diomedea dabbenena
Emgann Abrittus	Batalla de Abrito
Gregorio Pagani	Gregorio Pagani
Frjálslyndi flokkurinn	Partido Liberal (Islandia)
Oubangui-Chari	Ubangui-Chari
Alatriste	Alatriste
Mibinell Liberia	Liberiictis kuhni
Travank gris	Dipturus batis
Kreiz Egipt	Egipto Medio
Eskern gennheñvel	Huesos cuneiformes
Kastell Penfro	Castillo de Pembroke
Talbenn ar Bobl	Frente Popular (Francia)
Yezhoù arabek	Árabe dialectal
Vairumati	Vairumati
Alta California	Alta California
Grilian Japan	Glirulus japonicus
Iliz-veur Naoned	Catedral de Nantes
Irrlicht	Irrlicht
Aerborzh etrebroadel Phu Quoc	Aeropuerto Internacional de Phú Quốc
Snake Eyes (film, 1998)	Snake Eyes
Literatura de cordel	Literatura de cordel
Icterus	Icterus
Inizi Biak	Islas Schouten
Pterelaos	Pterelao
Gyokuro	Gyokuro
Olingo	Bassaricyon
Newcastle upon Tyne	Newcastle upon Tyne
Rontder (yezhoniezh)	Redondeamiento vocálico
Promesa	Promesa
Orléanais	Orleanesado
Hamster Gansu	Cansumys canus
Monodelphis	Monodelphis
Banniel an divrevelezh	Bandera del orgullo bisexual
Enez Chatham	Isla Chatham
Moulin-Mage	Moulin-Mage
Yezhoù igboek	Lenguas igboides
Yezhoù noupeek	Lenguas nupoides
Hamster Roumania	Mesocricetus newtoni
Naoz	Cauce
Munttoren (Amsterdam)	Munttoren
Kloastr	Claustro
Sturnella	Sturnella
Karrek Loos y'n Koos	St Michael's Mount
Aerborzh Naoned	Aeropuerto de Nantes Atlantique
Aerborzh Roazhon - Sant-Jakez	Aeropuerto de Rennes Saint-Jacques
Inis Eoghain	Inishowen
Natività con i santi Lorenzo e Francesco	Natividad con San Francisco y San Lorenzo
Phascolosorex	Phascolosorex
Komboloi	Kombolói
Médoc	Médoc
Lavarenn greizennus	Foco (lingüística)
Sovied Luimneach	Sóviet de Limerick
Guiche (toullgorfañ)	Guiche (piercing)
Diazezadur Maeght	Fundación Maeght
Stadoù kozh Italia	Anexo:Antiguos Estados de Italia
Mîntchièrs	Les Minquiers
Priz meur ar Broadoù	Gran Premio de las Naciones
Mank eskell gwenn	Eudyptula albosignata
Feskennad	Azote
Forez	Forez
Froud	Torrente (hidrografía)
Formigas	Islotes de las Hormigas
Allariz	Allariz
Kanton Hendaia	Cantón de Hendaya
Kikapoueg	Idioma kikapú
Bloavezhioù 1120	Años 1120
Bloavezhioù 680	Años 680
Haute Matsiatra	Región de Haute Matsiatra
Meskl	Mytiloida
Francesco de' Pazzi	Francisco de Pazzi
Hernani	Hernani
Santa Comba	Santa Comba
San Sadurniño	San Saturnino (La Coruña)
Rois (A Coruña)	Rois
Santiso	Santiso
Vilagarcía de Arousa	Villagarcía de Arosa
Ordes	Órdenes
Moeche	Moeche
As Pontes de García Rodríguez	Puentes de García Rodríguez
As Somozas	Somozas
Mazaricos	Mazaricos
Mugardos	Mugardos
Monfero	Monfero
Navaridas	Navaridas
Moreda Araba	Moreda de Álava
Zegama	Cegama
Écaillon (kumun)	Écaillon
La Sentinelle (Norzh)	La Sentinelle
Erre (kumun)	Erre
Don (Norzh)	Don (Norte)
Moel (kumun)	Muel (Ille y Vilaine)
Eudoxia	Eudoxia
Eskuernaga	Villabuena de Álava
Zigoitia	Cigoitia
Ekora	Yécora (Álava)
Zalduondo	Zalduendo de Álava
Iruraitz-Gauna	Iruraiz-Gauna
Lantziego	Lanciego
Loch Omhaich	Lago Oich
Loch Mhòrair	Lago Morar
Frankfurt	Fráncfort (desambiguación)
Urkabustaiz	Urcabustaiz
Lapuebla de Labarca	Lapuebla de Labarca
Erriberabeitia	Ribera Baja (Álava)
Lantaron	Lantarón
Chantada	Chantada
Caldas de Reis	Caldas de Reyes
Ponteceso	Puenteceso
Val do Dubra	Valle del Dubra
Porto do Son	Puerto del Son
Lousame	Lousame
Kastell Josilin	Castillo de Josselin
Geococcyx	Geococcyx
Ombrone (departamant)	Ombrone (departamento)
Monterrei	Monterrey (Orense)
Urizaharra	Peñacerrada
Gaubea	Valdegovía
Iliz Itron Varia Týn	Iglesia de Nuestra Señora en frente del Týn
Corpus cavernosum penis	Cuerpos cavernosos
Rummad:Afghanistan	Categoría:Afganistán
Rummad:Aljeria	Categoría:Argelia
Rummad:Aostria	Categoría:Austria
Rummad:Bangladesh	Categoría:Bangladés
Rummad:Republik Demokratel Kongo	Categoría:República Democrática del Congo
Rummad:Kuba	Categoría:Cuba
Rummad:Etiopia	Categoría:Etiopía
Rummad:Indonezia	Categoría:Indonesia
Rummad:Iraq	Categoría:Irak
Rummad:Izelvroioù	Categoría:Países Bajos
Rummad:Nigeria	Categoría:Nigeria
Rummad:Pakistan	Categoría:Pakistán
Rummad:Polonia	Categoría:Polonia
Frevo	Frevo
Rummad:Portugal	Categoría:Portugal
Rummad:Singapour	Categoría:Singapur
Rummad:Korea ar Su	Categoría:Corea del Sur
Nièvre (adstêr d'al Liger)	Río Nièvre
Rummad:Soudan	Categoría:Sudán
Rummad:Suis	Categoría:Suiza
Rummad:Tanzania	Categoría:Tanzania
Lezenn Toubon	Ley Toubon
Rummad:Thailand	Categoría:Tailandia
Rummad:Ukraina	Categoría:Ucrania
Rummad:Viêt Nam	Categoría:Vietnam
Rummad:Impalaeriezh roman	Categoría:Imperio romano
Rummad:Bronneged	Categoría:Mammalia
Rummad:Stlejviled	Categoría:Reptiles
Rummad:Evned	Categoría:Aves
Geolouzawouriezh	Geobotánica
Sentidigezh	Obediencia
Rummad:Bakteri	Categoría:Bacteria
Rummad:Plant	Categoría:Plantae
Rummad:Fizik	Categoría:Física
Rummad:Skiantoù ar Vuhez	Categoría:Biología
Rummad:Kimiezh	Categoría:Química
Rummad:Skiantoù an Douar	Categoría:Ciencias de la Tierra
Rummad:Istor	Categoría:Historia
Rummad:Douaroniezh	Categoría:Geografía
Rummad:Kevredigezh	Categoría:Sociedad
Rummad:Relijion	Categoría:Religión
Rummad:Sport	Categoría:Deporte
Rummad:Skiantoù	Categoría:Ciencia
Rummad:ABU	Categoría:Organización de las Naciones Unidas
Rummad:Unaniezh Europa	Categoría:Unión Europea
Rummad:Sinema	Categoría:Cine
Rummad:Glad bedel	Categoría:Patrimonio de la Humanidad
Rummad:Savadurioù	Categoría:Edificios y estructuras
Rummad:Douar	Categoría:Tierra
Referendom war dizalc'hiezh Bro-Skos (2014)	Referéndum para la independencia de Escocia de 2014
Themisto	Temisto
Viktor Ianoukovytch	Víktor Yanukóvich
Makisu	Makisu
Vatovavy-Fitovinany	Región de Vatovavy-Fitovinany
Ponta do Seixas	Ponta do Seixas
Devezh al Lizhiri Galizek	Día de las Letras Gallegas
Ladon (doue-stêr)	Río Ismeno
Roue Marc'h	Marco de Cornualles
Vakinankaratra	Región de Vakinankaratra
Chalcophaps	Chalcophaps
Geotyar	Tympanuchus
Polidoros (Roue Sparta)	Polidoro de Esparta
Republik Ancona	República Anconitana
Wallia	Walia
Kensonenn staon-drekstaon dre daravat divouezh	Fricativa palatal-velar sorda
Mibinell Gambia	Mungos gambianus
Ĝ (lizherenn)	Ĝ
Bonlòc (Garona-Uhel)	Bouloc (Alto Garona)
Gad kostezioù gwenn	Lepus callotis
Inverness (disheñvelout)	Inverness (desambiguación)
Sebadoh	Sebadoh
Rodrigo y Gabriela	Rodrigo y Gabriela
Barney Gumble	Barney Gumble
Moregan hirlostek	Marmota caudata
Goz Brewer	Parascalops breweri
Morzer bihan	Echiichthys vipera
Mouromiz	Muromá
Pièrres dé Lé	Les Pierres de Lecq
Emglevioù Evian	Acuerdos de Evian
Morc'hwen	Talitrus saltator
Iris	Iris (desambiguación)
Enez Alejandro Selkirk	Isla Alejandro Selkirk
Stêr Neuquén	Río Neuquén
Rouantelezh Haiti	Reino de Haití
Lo cunto de li cunti	Pentamerón
Sandra	Sandra
Yezhoù potouek-tanoek	Lenguas potou-tano
Spilocuscus	Spilocuscus
Reizhskrivadur liestonel	Sistema politónico
Kab (ardamezouriezh)	Jefe (heráldica)
Dasycercus	Dasycercus
Paul (Kab Glas)	Paul (Cabo Verde)
Reneia	Rinia
Ptolemaios (roue Tebai)	Ptolomeo (rey de Tebas)
Kunsthalle	Kunsthalle
Futaleufú	Futaleufú
Rouelazh	Regicidio
Devedig-Kiprenez	Sylvia melanothorax
La Paz	La Paz (desambiguación)
Yemanja	Yemayá
Kib vell-droad ar bed 1934	Copa Mundial de Fútbol de 1934
Oposom gloanek	Caluromys
Ullucus tuberosus	Ullucus tuberosus
Devedig-tamariskl	Sylvia mystacea
Incahuasi	Volcán Incahuasi
Cnoc Bréanainn	Monte Brandon
Hannon (olifant)	Hanno
Tongva	Tongva
Myoictis	Myoictis
Mantilhenn	Mantilla
Kanton Plistin	Cantón de Plestin-les-Grèves
Spes	Spes
Gwiñver-nij Namdapha	Biswamoyopterus biswasi
