Afrika	África
Prefektura Hij	Unidad periférica de Quíos
Lambaréné	Lambaréné
Latinski savez	Liga Latina
Radni stroj	Maquinaria de construcción
Interaktivna televizija	Televisión interactiva
Teorija grupa	Teoría de grupos
Univerzalno vrijeme	Horario universal
Grb Armenske SSR	Escudo de la República Socialista Soviética de Armenia
Grb Estonske SSR	Escudo de la República Socialista Soviética de Estonia
Babka gymnotrachelus	Babka gymnotrachelus
Europska Rusija	Rusia europea
Gábor Császár	Gábor Császár
Javno sveučilište	Universidad pública
Svislač (rijeka)	Sviloch
Hanshui	Río Han (Hanshui)
Japanologija	Japonología
Wikipedija na irskom jeziku	Wikipedia en irlandés
Irska Crkva	Iglesia de Irlanda
Boot sektor	Bloque de arranque
Čigre	Sternidae
Sveučilište u Innsbrucku	Universidad de Innsbruck
Smeđa mišjakinja	Colius striatus
Frankensteinova nevjesta	La novia de Frankenstein
VLSI	Integración a muy gran escala
Mariental	Mariental
Lupin III (anime)	Lupin III
Britanska Istočna Afrika	África Oriental Británica
Peekskill (New York)	Peekskill
Bombaški napad na američke ambasade 1998.	Atentados terroristas a las embajadas estadounidenses en 1998
Stranka Novi Azerbajdžan	Nuevo Azerbaiyán
Gospodarstvo Meksika	Economía de México
Fuerte de Samaipata	Fuerte de Samaipata
Otjozondjupa	Otjozondjupa
Oshikoto	Oshikoto (Namibia)
J/ψ mezon	Mesón J/ψ
Jablanički upravni okrug	Distrito de Jablanica
Mormyridae	Mormyridae
Diskordancija	Discordancia (geología)
Kalimij	Período Calímico
Jalung	Yalong
Celulitis	Celulitis (inflamación)
Nikola Jurčević	Nikola Jurčević
Međunarodna antikorupcijska akademija	Academia Internacional contra la Corrupción
Kvarcni oscilator	Oscilador de cristal
Nuklearni gorivni ciklus	Ciclo del combustible nuclear
Europska nizina	Gran llanura europea
Satelitski internet	Internet por satélite
Tri filozofa	Los tres filósofos
A1 Bregenz	A1 Bregenz
Dassault Mirage 4000	Dassault Mirage 4000
Itasca (jezero)	Lago Itasca
Chevrolet Cobalt	Chevrolet Cobalt
Sjevernoatlantski ugovor	Tratado del Atlántico Norte
Heineken Cup	Copa de Campeones Europea de Rugby
Laoški građanski rat	Guerra Civil de Laos
Olimpijska povelja	Carta Olímpica
Grb Latvijske SSR	Escudo de la República Socialista Soviética de Letonia
Dengfeng	Dengfeng
Meowth	Meowth
Obrt	Artesanía
Republikanizam	Republicanismo
Palmirsko Carstvo	Imperio de Palmira
Neodlučivost	Conjunto recursivo
Promjenjivica	Variable (programación)
Nematerijalna svjetska baština	Anexo:Obras Maestras del Patrimonio Oral e Intangible de la Humanidad
Grčki primordijalni bogovi	Deidades primordiales de la mitología griega
SG Neukölln Berlin	SG Neukölln Berlin
Duisburger SV 1898	Duisburger SV 98
Feijoada	Feijoada
Dodatak:Popis vladara Galicije	Anexo:Monarcas de Galicia
Ratarstvo	Labranza (agricultura)
Glasina	Rumor
Lin Xin	Lin Xin
Wen Ding	Wen Ding
Zu Jia	Zu Jia
Xiao Yi	Xiao Yi
Geng Ding	Geng Din
Wu Yi od Shanga	Wu Yi de Shang
Egejski otoci	Islas del Egeo
Digitalna forenzika	Cómputo forense
Foka	Phoca
Bitoljski natpis	Inscripción de Bitola
Gavrilo (patrijarh srpski)	Gabriel V
Zlatni globus za najbolji animirani film	Anexo:Globo de Oro a la mejor película animada
Bitter Springs, Arizona	Bitter Springs (Arizona)
Modernizam	Modernidad
Kurija	Casa solariega
Njemačka vaterpolska prvenstva	Liga de Alemania de waterpolo masculino
Prvenstva DR Njemačke u vaterpolu	Liga de la República Democrática Alemana de waterpolo masculino
Kršćanske denominacije	Denominación cristiana
Biševo	Biševo
Bjelašnica	Bjelašnica
Black Canyon City, Arizona	Black Canyon City
Black Entertainment Television	Black Entertainment Television
Kajunski jezik	Francés cajún (idioma)
Softverska tvrtka	Industria del software
Caaguazú	Departamento de Caaguazú
Black and Blue	Black and Blue
Blackwater, Arizona	Blackwater (Arizona)
Oštrica Besmrtnika	La espada del inmortal
Blair (Nebraska)	Blair (Nebraska)
Samoanski građanski rat	Crisis samoana
Caazapá (okrug)	Departamento de Caazapá
Hidatiformna mola	Mola hidatiforme
Blastomera	Blastómero
Modro jezero	Lago Modro
Plavi Nil	Río Nilo Azul
Nicotiana glauca	Nicotiana glauca
Orange Walk Town	Orange Walk Town
Bodečnjak veliki	Helicolenus dactylopterus
Plavoleđa mišjakinja	Urocolius macrourus
Purpurnoplavo ptičje proso	Buglossoides purpurocaerulea
Plava burnica	Halobaena caerulea
Iskričavi cijanid	Cianuro espumoso
Blefarospazam	Blefaroespasmo
Pogled na Toledo	Vista de Toledo
Diskografija sastava Blink-182	Anexo:Discografía de Blink-182
Blond Ambition World Tour	Blond Ambition World Tour
Blood, Sweat and Tears (album)	Blood, Sweat and Tears (álbum)
Bloodbath	Bloodbath
Blooddrunk	Blooddrunk
Bloomfield, Novi Meksiko	Bloomfield (Nuevo México)
Bloomington (Kalifornija)	Bloomington (California)
Blue-eyed soul	Blue-eyed soul
Blue Hill (Nebraska)	Blue Hill (Nebraska)
Blue Monday	Blue Monday
Blue Sky Studios	Blue Sky Studios
Blues Incorporated	Blues Incorporated
Blues for the Red Sun	Blues for the Red Sun
John Mayall & the Bluesbreakers	John Mayall & the Bluesbreakers
Bluewater, Arizona	Bluewater (Arizona)
Miholjska prevlaka	Isla Prevlaka
Krvna osveta	Blutrache
Blythe (Kalifornija)	Blythe (California)
Macro-Gé	Lenguas macro-yê
Specifično opterećenje krila	Carga alar
Bo	Bo
Mrnjavčević	Casa de Mrnjavčević
Idriej	Hidrieo
Mitridat I. (satrap)	Mitrídates I de Cíos
Mara Takla Hajmanot	Mara Takla Haymanot
Mitridat II. (satrap)	Mitrídates II de Cíos
Francisco Orlich Bolmarcich	Francisco José Orlich Bolmarcich
Udavke	Boinae
Secret Combination	Secret Combination
Fidel Sánchez Hernández	Fidel Sánchez Hernández
Hitchensova britva	Navaja de Hitchens
Derog Gioura	Derog Gioura
Wai Ren	Wai Ren
Unleashed Memories	Unleashed Memories
Retalhuleu (departman)	Retalhuleu
Halogeniranje	Halogenación
Južnoamerički bukavac	Botaurus pinnatus
Deathgrind	Deathgrind
Happy Xmas (War Is Over)	Happy Xmas (War is Over)
FK Ural Sverdlovskaja oblast Ekaterinburg	FC Ural Sverdlovsk Oblast
Bodega Bay (Kalifornija)	Bodega Bay
Boeing KC-767	Boeing KC-767
Robert Plot	Robert Plot
Japanska kopnena vojska	Fuerza Terrestre de Autodefensa de Japón
Predsjednici Srbije	Presidente de Serbia
Gundomar	Gundemaro II
Bauddhanath	Boudhanath
Legio III Parthica	Legio III Parthica
Boe	Boe (desambiguación)
Boerne (Teksas)	Boerne (Texas)
Bitka kod Timbre	Batalla de Timbrea
Bofors	Bofors
Bogata (Teksas)	Bogata (Texas)
2070.	2070
Bogoria	Lago Bogoria
Crkva Gospe Ljeviške	Iglesia de Nuestra Señora de Ljeviš
Odakle dolazimo? Što smo? Kamo idemo?	¿De dónde venimos? ¿Quiénes somos? ¿Adónde vamos?
Hidrauličko frakturiranje	Fracturación hidráulica
Bohrov efekt	Efecto Bohr
Popis registracijskih oznaka za cestovna vozila u Crnoj Gori	Matrículas automovilísticas de Montenegro
Guajiro	Pueblo wayú
Armenci u Osmanskom Carstvu	Armenios en el Imperio otomano
Bolivijski crveni urlikavac	Alouatta sara
Bombardier CRJ200	Bombardier CRJ100/200
Bonita (Kalifornija)	Bonita (California)
Bryan Carrasco	Bryan Carrasco
Boogaloo	Boogaloo
Knjiga iz Durrowa	Libro de Durrow
Bumerang (razdvojba)	Boomerang (desambiguación)
Concept One	Rimac Concept One
Borba za neovisnost Katalonije	Independentismo catalán
Borba (novine)	Borba (diario)
Borderline	Borderline (canción)
Borger (Teksas)	Borger (Texas)
Borgholm	Borgholm
Portorikanci	Boricua
Boris Papandopulo	Boris Papandopulo
Boris Šprem	Boris Šprem
Boris Živković	Boris Živković
Boróro	Bororos (Brasil)
Borovo	Borovo (Croacia)
Boruca	Boruca
Bosanski lonac	Bosanski lonac
Bosanski Petrovac	Bosanski Petrovac
Bosansko Grahovo	Bosansko Grahovo
Bosque Farms, Novi Meksiko	Bosque Farms
Boss	Boss (serie de televisión)
Bostonia (Kalifornija)	Bostonia (California)
Bosumtwi	Lago Bosumtwi
Botafogo (Rio de Janeiro)	Botafogo (barrio)
Boten Anna	Boten Anna
Aymoré	Botocudos
Boudouardova ravnoteža	Reacción de Boudouard
Buke	Buqué
Začinski buket	Bouquet garni
Bouse, Arizona	Bouse (Arizona)
Tour de France 2014.	Tour de Francia 2014
Kristalna rešetka	Estructura cristalina
Popis ruskih vladara	Anexo:Zares de Rusia
Boško Petrović	Boško Petrović (músico)
Grboglavka	Brama brama
Svjetska financijska kriza od 2007. godine	Crisis financiera de 2008
Bradbury (Kalifornija)	Bradbury (California)
Stjepan Anžuvinac	Esteban de Anjou de Hungría
Bradfordov zakon	Ley de Bradford
Pribić	Pribić
Brahma (pivo)	Brahma (cerveza)
Nacionalni park Körös-Maros	Parque nacional Körös-Maros
Sučelje mozak-računalo	Interfaz Cerebro Computadora
Kriptoanaliza	Criptoanálisis
Brandberg	Montaña Brandberg
Resta in ascolto	Escucha (álbum)
Lancia Delta	Lancia Delta
Europsko prvenstvo u odbojci za žene - Italija i Srbija 2011.	Campeonato Europeo de Voleibol Femenino de 2011
Audi 100/200/5000	Audi 100
Invar	Invar
Debyeva duljina	Longitud de Debye
Krhkost	Fragilidad
Monokromator	Monocromador
Nikal-kadmijeva baterija	Batería de níquel cadmio
Discovery World	Discovery World
Ningal	Ningal
Žandarmerijske snage Vatikanskog Grada	Cuerpo de Gendarmería de la Ciudad del Vaticano
Litij-polimer baterija	Batería de polímero de litio
Zamućenje	Turbidez
Pretok	Reflujo
Sun Records	Sun Records
Totonac	Totonaca (etnia)
Branko Cikatić	Branko Cikatić
Tilos	Tilos
Branko Vukelić	Branko Vukelić
Brankov most	Puente de Branko
Teški krstaš	Crucero pesado
Zračna nadmoć	Superioridad aérea
Dreadlocks	Rasta
Herma Pastir	Pastor de Hermas
Procesija	Procesión
Ispiralica	Piseta
Džentlmenski sporazum	Gentleman's Agreement
Chinook (vjetar)	Chinook (viento)
Meandar (ornament)	Greca
Reli Portugal	Rally de Portugal
Začin života	Sos mi vida
Separacija	Proceso de separación
UEFA Superkup 2008.	Supercopa de Europa 2008
Valentine (tenk)	Valentine Mk. II
Ksantoproteinska reakcija	Reacción xantoproteica
Samoa na Olimpijskim igrama	Samoa en los Juegos Olímpicos
Litij-sumporna baterija	Batería de litio-sulfuro
Reli Korzika	Rally de Córcega
Granica razvlačenja	Fluencia
Brazilski integralizam	Integralismo brasileño
Limeni bubanj (roman)	El tambor de hojalata (novela)
Husqvarna	Husqvarna AB
Berberski korsari	Piratería berberisca
Kaširani papir	Papel maché
NUbuntu	NUbuntu
Juraj V. Zrinski	Juraj V Zrinski
Trolovi (Tolkien)	Trolls (Tolkien)
Zakon o djelovanju masa	Ley de masas
Cucumber Castle	Cucumber Castle
Omekšavanje vode	Suavizador de agua
Dijagram naprezanja	Ensayo de tracción
Kristalno zrno	Grano (mineral)
Sabatierova reakcija	Reacción de Sabatier
Toplinski otpor	Resistencia térmica
Cvetnić Brdo	Cvetnić Brdo
Dinornis	Dinornis
Kabel (mjera)	Cable (unidad de longitud)
Kolčastopodjezični mišić	Músculo estilohioideo
Psihrometrija	Psicrometría
Lorenzov atraktor	Atractor de Lorenz
Kontracepcijska spirala	Dispositivo intrauterino
Isiro	Isiro
Mössbauerova spektroskopija	Espectroscopia Mössbauer
Mulj	Fango
Dekarboksilacija piruvata	Oxidación del piruvato
Infracrvena astronomija	Astronomía infrarroja
Vibracijska spektroskopija	Vibración molecular
Hokej na travi na OI 1928.	Anexo:Hockey en los Juegos Olímpicos de Ámsterdam 1928
Hokej na travi na OI 1960.	Anexo:Hockey en los Juegos Olímpicos de Roma 1960
Veslanje na OI 1964.	Anexo:Remo en los Juegos Olímpicos de Tokio 1964
Hokej na travi na OI 1984.	Anexo:Hockey en los Juegos Olímpicos de Los Ángeles 1984
Hokej na travi na OI 1932.	Anexo:Hockey en los Juegos Olímpicos de Los Ángeles 1932
Veslanje na OI 1952.	Anexo:Remo en los Juegos Olímpicos de Helsinki 1952
Hokej na travi na OI 1976.	Anexo:Hockey en los Juegos Olímpicos de Montreal 1976
Pauk bijelac	Trachinus draco
Svjetsko prvenstvo u reliju 2007.	Temporada 2007 del Campeonato Mundial de Rally
Posljednja pjesma	La última canción (película de 2010)
Etnogeneza	Etnogénesis
Reforma	Reforma
Povijest Jemena	Historia de Yemen
Granica kristalnog zrna	Borde de grano
Turba Philosophorum	Turba philosophorum
Flokulacija	Floculación
Córdoba	Córdoba
Kombinirane termoelektrane	Ciclo combinado
Where the Wild Roses Grow	Where the Wild Roses Grow
Srebrov oksid baterija	Batería de óxido de plata
Svjetsko prvenstvo u rukometu za žene - Nizozemska 1971.	Campeonato Mundial Femenino de Balonmano de 1971
Svjetsko prvenstvo u rukometu za žene - SSSR 1975.	Campeonato Mundial Femenino de Balonmano de 1975
Svjetsko prvenstvo u rukometu za žene - Norveška 1993.	Campeonato Mundial Femenino de Balonmano de 1993
Svjetsko prvenstvo u rukometu za žene - Jugoslavija 1973.	Campeonato Mundial Femenino de Balonmano de 1973
Svjetsko prvenstvo u reliju 1995.	Temporada 1995 del Campeonato Mundial de Rally
DOS (razdvojba)	Dos (desambiguación)
Ispružač prstiju	Músculo extensor común de los dedos
Kratki ispružač palca (ruka)	Músculo extensor corto del pulgar
Chimú	Cultura chimú
Mjesečeva ratnica (igrana serija)	Pretty Guardian Sailor Moon
Squier	Fender Squier
Wish I Had an Angel	Wish I Had an Angel
Scooby Doo (lik)	Scooby-Doo (personaje)
Muzej Vasa	Museo Vasa
Geograf	Geógrafo
Mali rombasti mišić	Músculo romboides menor
Dugački pregibač palca (ruka)	Músculo flexor largo del pulgar
Usagi Yojimbo	Usagi Yojimbo
Montpellier Agglomération Handball	Montpellier Agglomération Handball
We're Only in It for the Money	We're Only in It for the Money
Nacionalni park Torres del Paine	Parque nacional Torres del Paine
What's Going On	What's Going On
Imunostimulacija	Inmunoestimulador
Plodna voda	Líquido amniótico
Povijest Cipra	Historia de Chipre
Zidni macaklin	Tarentola mauritanica
Ekscimer	Excímero
Daniela Castro	Daniela Castro
Sirovo željezo	Arrabio
Kuglasta bjelančevina	Proteína globular
Svjetsko prvenstvo u rukometu za žene - Jugoslavija 1957.	Campeonato Mundial Femenino de Balonmano de 1957
Ogrjevna vrijednost	Poder calorífico
Darkness on the Edge of Town	Darkness on the Edge of Town
Svjetsko prvenstvo u rukometu za žene - Rumunjska 1962.	Campeonato Mundial Femenino de Balonmano de 1962
David Edgar	David Edgar
Hemoprotein	Hemoproteína
Losing Grip	Losing Grip
Ljubicolike	Violales
SMS Árpád	SMS Árpád
Nacionalni park Waterton Lakes	Parque nacional Waterton Lakes
Davorin Popović	Davor Popović
Rudarska sigurnosna svjetiljka	Lámpara Davy
Brawley (Kalifornija)	Brawley (California)
Nudelman-Rihter NR-23	Nudelman-Rikhter NR-23
Bray Wanderers A.F.C.	Bray Wanderers F.C.
Muskhogean	Lenguas muskogueanas
Wagnerove tube	Tuba Wagner
Zračna luka Debrecin	Aeropuerto Internacional de Debrecen
Talijanska kinematografija	Cine de Italia
Brazoria (Teksas)	Brazoria (Texas)
Brazos	Río Brazos
Nacionalni park Kootenay	Parque nacional Kootenay
Deep Purple in Concert	Deep Purple in Concert
De Fillippijeva burnica	Pterodroma defilippiana
Elektroliza vode	Electrólisis del agua
Zračna luka Silvio Pettirossi	Aeropuerto Internacional Silvio Pettirossi
Sjeverni bjeloprsi jež	Erinaceus roumanicus
Crni emu	Dromaius novaehollandiae ater
Sunčevo kuhalo	Cocina solar
Pirometar	Pirómetro
Breakcore	Breakcore
Tlacotalpan	Tlacotalpan
Velikaš	Magnate (alta nobleza)
Otapanje ledenjaka	Retroceso de los glaciares
Stadion Asim Ferhatović Hase	Estadio Asim Ferhatović Hase
Tha Doggfather	Tha Doggfather
Gamzigrad	Gamzigrad
Parodijska religija	Religión paródica
NGC 3593	NGC 3593
Desinić	Desinić
Vaterpolsko EP 2003.	Campeonato Europeo de Waterpolo Masculino de 2003
Breckenridge (Teksas)	Breckenridge (Texas)
Mitsubishi F-1	Mitsubishi F-1
Mac OS 9	Mac OS 9
São Paulo (A12)	NAe São Paulo (A-12)
Pump (album)	Pump
Aberforth Dumbledore	Aberforth Dumbledore
Dexterov laboratorij	El laboratorio de Dexter
Bjeloruska rukometna reprezentacija	Selección de balonmano de Bielorrusia
Honkin' on Bobo	Honkin' on Bobo
Sana	Río Sana
Mark VIII (tenk)	Tanque Mark VIII
Crveni vilenjak	Espectro rojo
Put Your Hands Up (If You Feel Love)	Put Your Hands Up (If You Feel Love)
Did It Again (Kylie Minogue)	Did it Again (canción de Kylie Minogue)
Didona	Dido
Sjeverni Alföld	Észak-Alföld
Neighbours from Hell	Un vecino infernal
Diskografija Jennifer Lopez	Anexo:Discografía de Jennifer Lopez
Dila, Etiopija	Dila
Dragiša Cvetković	Dragiša Cvetković
Qingcheng Shan	Monte Qingcheng
Makedonska rukometna reprezentacija	Selección de balonmano de la República de Macedonia
Dimitrovgrad (razdvojba)	Dimitrovgrad
Dingir	Dingir
TAM (tenk)	Tanque Argentino Mediano
Manipulacija	Manipulación mental
Within the Woods	Within the Woods
Ionoizmjenjivačka kromatografija	Cromatografía de intercambio iónico
Dušikov(I) oksid	Óxido de nitrógeno (I)
Južnoameričko prvenstvo u nogometu - Peru 1935.	Campeonato Sudamericano 1935
Diofantska jednadžba	Ecuación diofántica
Zračna luka Diori Hamani	Aeropuerto Internacional Diori Hamani
Roger Clark	Roger Clark
Diskografija sastava Dire Straits	Anexo:Discografía de Dire Straits
Dnevne životinje	Diurnalidad
Diver Down	Diver Down
Tramvajski promet u Szczecinu	Tranvía de Szczecin
Poseidon (2006.)	Poseidón (película)
Dixieland	Dixieland
Lepenski vir	Lepenski Vir
Makedonska pravoslavna crkva - Ohridska arhiepiskopija	Iglesia ortodoxa macedonia
Nepoznati zaštitnik	High Plains Drifter
Anthribidae	Anthribidae
Boeing 747-400	Boeing 747-400
Pridnjestrovska Moldavska Republika	Transnistria
Vizualno letenje (VFR)	Reglas de vuelo visual
NGC 145	NGC 145
Polimorfizam (mineralogija)	Polimorfismo (ciencia de materiales)
Dobrovnik	Dobrovnik
Oblast Dobrič	Provincia de Dobrich
Sonny & Cher	Sonny & Cher
Puddle of Mudd	Puddle of Mudd
In Your Honor	In Your Honor
Does Humor Belong in Music?	Does Humor Belong in Music?
Malice n Wonderland	Malice n Wonderland
USS Midway (CV-41)	USS Midway (CV-41)
Fidžijska burnica	Pseudobulweria macgillivrayi
Palača Grassi	Palacio Grassi
Bremond (Teksas)	Bremond (Texas)
Klasa složenosti	Clase de complejidad
FN FNC	FN FNC
Rubi	Rubí (telenovela de 2004)
Plan B	El plan B
Garra rufa	Garra rufa
Okinotorishima	Okinotorishima
Alef broj	Álef (cardinales)
Kontekstno ovisna gramatika	Gramáticas sensibles al contexto
Gospođica Potter	Miss Potter
Donja Greda	Donja Greda
Columbia Center	Columbia Center
The Black Dahlia Murder	The Black Dahlia Murder
Realni plin	Gas real
Donje Jesenje	Donje Jesenje
Misionarke ljubavi	Misioneras de la Caridad
Donji Hruševec	Donji Hruševec
Heading for Tomorrow	Heading For Tomorrow
Ionski radijus	Radio iónico
Hacilar	Cultura Hacilar
Neodimijski magnet	Imán de neodimio
Brenham (Teksas)	Brenham (Texas)
Donna Summer	Donna Summer
Karađoz	Karagöz
Tehnička atmosfera	Atmósfera técnica
Georgian Airways	Georgian Airways
Gorući grm	Zarza ardiente
Tip 10	Tipo 10 (carro de combate)
Košarkaška reprezentacija Velike Britanije	Selección de baloncesto de Gran Bretaña
Pisarovina	Pisarovina
Izraelska košarkaška reprezentacija	Selección de baloncesto de Israel
Cooperov test	Test de Cooper
Termoakustika	Efecto termoacústico
NGC 428	NGC 428
NGC 450	NGC 450
Vaterpolsko EP 2001.	Campeonato Europeo de Waterpolo Masculino de 2001
S1m0ne (2002.)	S1m0ne
Kup velesajamskih gradova 1966./67.	Copa de Ferias 1966-67
György Dragomán	Gyorgy Dragoman
Dragošička	Dragošička
NGC 2022	NGC 2022
NGC 289	NGC 289
Johannes Kepler ATV	Johannes Kepler (nave)
Maiana	Maiana
Irski viski	Whisky irlandés
Nacionalni park Desembarco del Granma	Parque nacional Desembarco del Granma
Marakei	Marakei
Dodatak:Diskografija sastava Dream Theater	Anexo:Discografía de Dream Theater
Dreaming No. 11	Dreaming No. 11
Kreozot	Creosota
Sigurnost hrane	Higiene de los alimentos
The Cavern	Cavern Club
Soga (klan)	Clan Soga
Mauricio Ochmann	Mauricio Ochmann
Rosenrot (pjesma)	Rosenrot (canción)
Koruška (Slovenija)	Carintia eslovena
Veslanje na OI 1912.	Anexo:Remo en los Juegos Olímpicos de Estocolmo 1912
Gorenjska	Alta Carniola
Veslanje na OI 1984.	Anexo:Remo en los Juegos Olímpicos de Los Ángeles 1984
Veslanje na OI 1956.	Anexo:Remo en los Juegos Olímpicos de Melbourne 1956
Veslanje na OI 1920.	Anexo:Remo en los Juegos Olímpicos de Amberes 1920
Veslanje na OI 1928.	Anexo:Remo en los Juegos Olímpicos de Ámsterdam 1928
Mauzolej prvog kineskog cara	Mausoleo de Qin Shi Huang
San Pedro de la Roca	Castillo de San Pedro de la Roca
Gospođice iz Avignona	Las señoritas de Avignon
Logor Sremska Mitrovica	Prisión de Sremska Mitrovica
Bridges to Babylon	Bridges to Babylon
Filtar-papir	Papel de filtro
Unfaithful	Unfaithful (canción)
I've Been Expecting You	I've Been Expecting You
Sing When You're Winning	Sing When You're Winning
Brnistra	Spartium junceum
Palamida	Sarda sarda
Mineirão	Estadio Mineirão
Brest	Brest
EuroChallenge	FIBA EuroChallenge
The Fear	The Fear (canción)
Stirlingov ciklus	Ciclo Stirling
Dubrava (Zagrebačka županija)	Dubrava
Ebolowa	Ebolowa
HAT-P-1	HAT-P-1b
Španjolska Istočna Indija	Imperio español en Asia y Oceanía
Dubravica	Dubravica
If It's Lovin' that You Want	If It's Lovin' That You Want
Termitno zavarivanje	Soldadura aluminotérmica
Ogopogo	Ogopogo
Rosemead (Kalifornija)	Rosemead
Fallout 2	Fallout 2
I'm Going to Tell You a Secret	I'm Going to Tell You a Secret
Seyhan (rijeka)	Río Seyhan
Scintilator	Centelleador
Starbuck (otok)	Isla Starbuck
Kirchhoffov zakon toplinskog zračenja	Ley de Kirchhoff de la radiación térmica
Informacijsko ratovanje	Guerra de la información
Teraina	Teraina
Povijest geografije	Historia de la geografía
Uíge	Uíge
Podunavska nizina	Depresión danubiana
Dez Fafara	Dez Fafara
NGC 163	NGC 163
Jamajkanska burnica	Pterodroma caribbaea
Nissan LEAF	Nissan Leaf
1. HNL 2009./10.	Croacia Prva HNL 2009/10
Svjetsko prvenstvo u rukometu za žene - Norveška i Danska 1999.	Campeonato Mundial Femenino de Balonmano de 1999
Ebebiyín	Ebebiyín
Tinsel Town Rebellion	Tinseltown Rebellion
Neobarok	Neobarroco
Okrugla tikvica	Balón de destilación
Tajkun	Magnate
Breza (BiH)	Breza (Zenica-Doboj)
Dunkirk (New York)	Dunkirk (Nueva York)
Stratifikacija	Estratificación (desambiguación)
Svjetsko prvenstvo u rukometu za žene - Nizozemska 1986.	Campeonato Mundial Femenino de Balonmano de 1986
Svjetsko prvenstvo u nogometu za žene - Kanada 2015.	Copa Mundial Femenina de Fútbol de 2015
Höganäs	Höganäs
NGC 135	NGC 135
Sveti Sinod	Santo Sínodo
NGC 119	NGC 119
Camino Real de Tierra Adentro	Camino Real de Tierra Adentro
Dewarova posuda	Vaso Dewar
Orgija	Orgía
KK Partizan Beograd	KK Partizan
Fender Jag-Stang	Fender Jag-Stang
Mikroskop	Microscopio óptico
Masovni uzgoj životinja	Granja factoría
Danska Davis Cup reprezentacija	Equipo de Copa Davis de Dinamarca
Piroforni metali	Piroforicidad
Dugouha jerboa	Euchoreutes naso
Ever Dream	Ever Dream
Zlatne djevojke	The Golden Girls
Texas City (Teksas)	Texas City (Texas)
Eliksir života	Elixir de la vida
NGC 125	NGC 125
Sehrimnir	Sæhrimnir
Crna mačka (Marvel Comics)	Gata Negra (Marvel Comics)
Ljubičasta ruža Kaira	The Purple Rose of Cairo
Hrvatska radiotelevizija	Hrvatska Radiotelevizija
Kolposkopija	Colposcopia
Stanično disanje	Respiración celular
OTP Banka	OTP Bank
Slamnati	Falacia del hombre de paja
Euroliga 2006./07.	Euroliga 2006-07
Povijest Južne Amerike	Historia de Sudamérica
Južna Dobrudža	Dobruja Meridional
Sakmar	Sakmariense
Ivan Gudelj	Ivan Gudelj
Northrop Corporation	Northrop Corporation
NGC 265	NGC 265
Enrico Canfari	Enrico Canfari
Embraer ERJ 145	Embraer ERJ 145
Philosophical Transactions of the Royal Society	Philosophical Transactions of the Royal Society
G17+	G17 Plus
FIFA 98	FIFA: Road to World Cup 98
Grand'Anse, Haiti	Grand’Anse
Dijapauza	Diapausa
Svjetsko prvenstvo u vaterpolu 1986.	Campeonato Mundial de Waterpolo Masculino de 1986
Ustjurt	Meseta de Ustyurt
Norak (brana)	Presa de Nurek
Provincije Dominikanske Republike	Provincias de la República Dominicana
Hidden Hills (Kalifornija)	Hidden Hills
Hark	Jark
Hari Mata Hari	Hari Mata Hari
Gornji kosi mišić	Músculo oblicuo superior
Pojačivač (genetika)	Enhancer
Mubarak Al-Kabeer	Gobernación de Mubarak el Grande
Bribri	Bribri
Ferotipija	Ferrotipo
Radikalizam	Radicalismo
Tuheljske Toplice	Tuheljske Toplice
Čovjek kojeg nije bilo	The Man Who Wasn't There
Serijal o robotima	Serie de los robots
Corcoran (Kalifornija)	Corcoran
Sveti Brcko	Bricio de Tours
Watsonville (Kalifornija)	Watsonville
Provansalske trave	Hierbas provenzales
Grimorij	Grimorio
Juda (pleme)	Tribu de Judá
Maslenica (blagdan)	Maslenitsa
Italija (rimska provincija)	Italia (época romana)
Zastava Konfederativnih Država Amerike	Banderas de los Estados Confederados de América
Optička astronomija	Astronomía visible
RBS-15	RBS-15
Bridge City (Teksas)	Bridge City (Texas)
Suzna žlijezda	Glándula lagrimal
Kup Radivoja Koraća	Copa Korać
Švedska reprezentacija u hokeju na ledu	Selección de hockey sobre hielo de Suecia
Facundo Arana	Facundo Arana
Dekompilator	Decompilador
Kazačka abeceda	Alfabeto kazajo
Građevinska kombinirka	Pala mixta
Bridgeport (Kalifornija)	Bridgeport (California)
Bridgeport (Nebraska)	Bridgeport (Nebraska)
Posavska (regija)	Spodnjeposavska
Bridgeport (Teksas)	Bridgeport (Texas)
Grand Banks	Gran Banco de Terranova
Honda S2000	Honda S2000
Bitka kod Megida (609. pr. Kr.)	Batalla de Megido (609 a. C.)
Smrt kao kraj	La venganza de Nofret
Marsovci	Marciano
Europsko prvenstvo u rukometu za žene - Danska 2002.	Anexo:Campeonato Europeo de Balonmano Femenino de 2002
Whartonova sluz	Gelatina de Wharton
Otimačica	La usurpadora (telenovela mexicana)
Rolls-Royce Welland	Rolls-Royce Welland
Ford Focus C-Max	Ford C-Max
Cerro Porteño	Club Cerro Porteño
Himenij	Himenio
Prednji nakrivni mišić	Músculo escaleno anterior
Teorem (1968.)	Teorema (película)
Sancho I. od Pamplone	Sancho Garcés I de Pamplona
Kaypro	Kaypro
Mačka među golubovima	Un gato en el palomar
Kuća Rietveld Schröder	Casa Rietveld Schröder
Trastevere	Trastévere
London Array	London Array
Radijalni pregibač zapešća	Músculo flexor radial del carpo
Lumpy Gravy	Lumpy Gravy
