Afrika	África
Bontpaling	Echidna nebulosa
25ste Oscar-toekenningsaand	Anexo:Premios Óscar de 1952
Emberiza	Emberiza
Chrysobalanaceae	Chrysobalanaceae
Terminale snelheid	Velocidad límite
Nagtegaaleilande	Islas Nightingale
Alcelaphinae	Alcelaphinae
Sjokoladedip	Chromis dimidiata
Uppsala General Catalogue of Galaxies	Catálogo General Upsala
Verdrag van Guadalupe Hidalgo	Tratado de Guadalupe Hidalgo
Perkūnas	Perkūnas
Stephen Amell	Stephen Amell
Nederlandse Wes-Indiese Kompanjie	Compañía Neerlandesa de las Indias Occidentales
Lys van kardinale aangestel deur Pous Pius IX	Anexo:Cardenales creados por Pío IX
Namakwa-distriksmunisipaliteit	Distrito Municipal de Namakwa
Aperture (programmatuur)	Aperture (software)
Fynstert-sambokhaai	Alopias vulpinus
Luena	Luena (Moxico)
Kaap Adare	Cabo Adare
Hamadriade	Hamadríade
Elland Road	Elland Road
Elektron-neutrino	Neutrino electrónico
Black Leopards	Black Leopards FC
King Power-stadion	King Power Stadium
Opposisieleier	Líder de la oposición
HMS Royal Oak	HMS Royal Oak (08)
Lyfskilder	Pintura corporal
Deïsme	Deísmo
Dogma	Dogma
Teïsme	Teísmo
Anserinae	Anserinae
Slawiese draak	Dragón eslavo
Malanje	Malanje (municipio)
Valles Marineris	Valles Marineris
Laat Tydperk van Antieke Egipte	Periodo tardío de Egipto
Gale (krater)	Gale (cráter)
Aptium	Aptiense
Things Fall Apart	Todo se desmorona
Liberale Party (Verenigde Koninkryk)	Partido Liberal del Reino Unido
Wallabies	Selección de rugby de Australia
Volkswagen New Beetle	Volkswagen New Beetle
Manica (provinsie)	Manica
Nampula (provinsie)	Provincia de Nampula
Milad-toring	Torre Milad
Niassa	Niassa
Sofala	Sofala
Zambezia	Zambezia
Groenmamba	Dendroaspis angusticeps
Lateriet	Laterita
Magnuseffek	Efecto Magnus
El Corte Inglés	El Corte Inglés
Klipspringer	Oreotragus oreotragus
Carrie	Carrie (novela)
Waterbok	Kobus ellipsiprymnus
Waarskynlikheidsruimte	Espacio probabilístico
Sterretjiesjasmyn	Jasminum multipartitum
Invictus	Invictus (poema)
Ólvega	Ólvega
Kruisteken	Señal de la cruz
Chromatied	Cromátida
Rugby, Engeland	Rugby (Warwickshire)
Wostok-ruimteprogram	Programa Vostok
Electronic Frontier Foundation	Electronic Frontier Foundation
Psigopatologie	Psicopatología
Elektriese lokomotief	Locomotora eléctrica
Skeurtandhaai	Carcharias taurus
Hafiz	Hafiz
Characidae	Characidae
Community of Christ	Comunidad de Cristo
Soweto-strykkwartet	Soweto String Quartet
Minnares	Amante
Carmel-by-the-Sea	Carmel-by-the-Sea
Pariteitsbis	Bit de paridad
Woordlengte	Palabra (informática)
Hetman	Hetman
Ruben	Rubén
BHP Billiton	BHP Billiton
Vla	Crema (gastronomía)
Montoe	Montu
Montréal, Yonne	Montréal (Yonne)
Viva la vida	Viva la vida (canción)
Hiperon	Hiperón
Sentrifugale pomp	Bomba centrífuga
Arbeider en Kolchoswerkster	Obrero y koljosiana
Rainbow Warrior	Rainbow Warrior
Mordwiense tale	Lenguas mordvínicas
Gravis-aksentteken	Acento grave
Rösti	Rösti
Werkvloei	Flujo de trabajo
JSE	Bolsa de Johannesburgo
Makron	Macrón
Friedrichsdorf	Friedrichsdorf
Groottroupant	Coracias naevius
Coney Island	Coney Island
Kasteel van Puivert	Castillo de Puivert
Mooigussie	Chaetodon guttatissimus
Puck	Puck (ciudad)
Era (geologie)	Era geológica
Galaktiese halo	Halo galáctico
Henry IV, Part 1	Enrique IV, parte 1
Madagaskarkoekoek	Cuculus rochii
TRIZ	TRIZ
Spizocorys	Spizocorys
Rooiwangparkiet	Agapornis roseicollis
Grieks-Ortodokse Patriargaat van Jerusalem	Iglesia ortodoxa de Jerusalén
Hungryalisme	Generación hambrienta
Wyehoeklens	Objetivo gran angular
Karyes	Karyés
Nakhon Ratchasima	Khorat
Jobbik	Movimiento por una Hungría Mejor
Hormozgan	Hormozgán
Aspendos	Aspendo
Juraj Dobrila-Universiteit van Pula	Universidad Yurai Dobrila de Pula
Arve	Río Arve
Hettangium	Hettangiense
Sandrivier Konvensie	Tratado del Río Sand
Pensstreep-tuna	Katsuwonus pelamis
Koringland met Kraaie	Trigal con cuervos
Leiognathidae	Leiognathidae
Eupodotis	Eupodotis
Ondjiva	N'Giva
Beaumont-paleis	Palacio de Beaumont
Hominidae	Hominidae
Berg Afadjato	Monte Afadjato
Saamslaap by ouers	Colecho
Glossogobius	Glossogobius
Mufulira	Mufulira
Helmond Sport	Helmond Sport
Procellaria	Procellaria
Spaanse verowering van die Inka-ryk	Conquista del Perú
Gliese 667 Cc	Gliese 667 Cc
Montego Bay	Bahía Montego
Ephippidae	Ephippidae
Acrocephalus (voël)	Acrocephalus
Neder-Navarra	Baja Navarra
Chimoio	Chimoio
Bitexco Financial Tower	Bitexco Financial Tower
Wawel-katedraal	Catedral de Wawel
Texaanse Onafhanklikheidsoorlog	Independencia de Texas
Pretty Persuasion	Pretty Persuasion
Kenya Airways	Kenya Airways
Piet-my-vrou	Cuculus solitarius
57ste Golden Globe-toekenningsaand	Anexo:Premios Globo de Oro de 1999
VfB Germania Halberstadt	VfB Germania Halberstadt
The Whitest Boy Alive	The Whitest Boy Alive
We Butter The Bread With Butter	We Butter The Bread With Butter
Siemens Mobile	Siemens Mobile
Bashkirium	Bashkiriano
Dunning-Kruger-effek	Efecto Dunning-Kruger
Tsumeb	Tsumeb
Goslarer SC 08	Goslarer SC
VfR Neumünster	VfR Neumünster
Lys van nedersettings in Hesse	Anexo:Municipios de Hesse
SV Sandhausen	SV Sandhausen
Tennis Borussia Berlin	Tennis Borussia Berlin
Kanadadag	Día de Canadá
Hurricanes (Superrugbyspan)	Hurricanes (rugby)
Omid	Omid
Desjima	Dejima
Bloupenspapegaai	Poicephalus rueppellii
Oog (meteorologie)	Ojo (ciclón)
Rosa centifolia	Rosa x centifolia
Kabinet	Consejo de Ministros
Bergskilpad	Geochelone pardalis
Telefoonseks	Sexo telefónico
Bledisloebeker	Copa Bledisloe
Rhodos (mitologie)	Rodo
Rooikopvink	Amadina erythrocephala
Arena Pantanal	Arena Pantanal
Mopanie	Colophospermum mopane
Arena da Amazônia	Arena da Amazônia
Leviraatshuwelik	Ley del levirato
Apalis	Apalis
Paralimpiese Winterspele 2010	Juegos Paralímpicos de Vancouver 2010
Historiese Ensiklopedie van Switserland	Diccionario histórico de Suiza
Sisuralium	Cisuraliense
17de Dinastie van Egipte	Dinastía XVII de Egipto
Plotosidae	Plotosidae
The Wallflowers	The Wallflowers
Suncorpstadion	Estadio Suncorp
Skaapvleis	Carne de cordero
Waas	Calina (meteorología)
Aboe Dhabi Internasionale Lughawe	Aeropuerto Internacional de Abu Dabi
Nissan Skyline	Nissan Skyline
Old Firm	Old Firm
Transall C-160	Transall C-160
Streepmuis	Rhabdomys pumilio
Krugersdorp	Krugersdorp
Interaktiewe sterrestelsel	Interacción de galaxias
Mongu	Mongu
Hordes van die Oeloes van Jotsji	Horda Azul
Coniakium	Coniaciense
N'djili-lughawe	Aeropuerto Internacional de N'Djili
The Last Temptation of Christ (rolprent)	La última tentación de Cristo
Era (musiekprojek)	Era (proyecto musical)
Hiade	Híades
Argentynse nasionale rugbyspan	Selección de rugby de Argentina
Beerschot AC	Koninklijke Beerschot Antwerpen Club
Consumer Electronics Show	Consumer Electronics Show
Waardeketting	Cadena de valor
Woking	Woking
Argentyns-Antarktika	Antártida Argentina
Frans-Nederlandse Oorlog	Guerra franco-neerlandesa
Wubi	Wubi (Ubuntu)
Prostaatmassering	Masaje prostático
Puebla FC	Puebla Fútbol Club
Centrarchidae	Centrarchidae
Duitse sokkerkampioen	Anexo:Palmarés del Campeonato Alemán de fútbol
Broeiparasiet	Parasitismo de puesta
Sporofiet	Esporófito
Viséum	Viseense
FIFA Sokker-Konfederasiebeker in 2003	Copa FIFA Confederaciones 2003
Doelbal	Goalball
The Gods Must Be Crazy	Los dioses deben estar locos
SV Eintracht Trier	Eintracht Trier
Rhinoptilus	Rhinoptilus
SC Veendam	SC Veendam
Gresham se Wet	Ley de Gresham
Grootfregatvoël	Fregata minor
Tecnológico de Antioquia	Tecnológico de Antioquia
Kawango's	Kavango (etnia)
Rüppellaasvoël	Gyps rueppellii
Erongo	Erongo (Namibia)
Lophotis	Lophotis
Kent (musiekgroep)	Kent (banda)
CAC 40	CAC 40
Rooikeelbyvreter	Merops bullockoides
Grootgrysmuishond	Herpestes ichneumon
Final Cut Studio	Final Cut Studio
Hotel Astoria (Brussel)	Hotel Astoria de Bruselas
Seychellewewer	Foudia sechellarum
Izjitsa	Ѵ
Triberg-watervalle	Cascadas de Triberg
Syngnathiformes	Syngnathiformes
Kakie	Caqui (color)
Givetium	Givetiense
Eikel	Glande
Peristaltiese pomp	Bomba peristáltica
14de Dinastie van Egipte	Dinastía XIV de Egipto
Chanson de geste	Cantar de gesta
Jupiter-massa	Masa joviana
Achariaceae	Achariaceae
Overpelt	Overpelt
Neerpelt	Neerpelt
Opglabbeek	Opglabbeek
Chileense Lugmag	Fuerza Aérea de Chile
Alkmaionide	Alcmeónidas
Hamerkop	Scopus umbretta
Gryskopmeeu	Chroicocephalus cirrocephalus
Ekostad	Ecociudad
Kolomenskoje	Kolómenskoye
Phycidae	Phycidae
Groot-pikkewyne	Aptenodytes
Almere City FC	Almere City
Silikose	Silicosis
Haatspraak	Discurso del Odio
Pyranometer	Piranómetro
Slag van Trenton	Batalla de Trenton
Boomkoggelmander	Acanthocercus atricollis
Barbican Centre	Barbican Centre
Magaña	Magaña
Spaans-Amerika	Hispanoamérica
Micropterus	Micropterus
Tiger Moth	De Havilland DH.82 Tiger Moth
Provinsies van die Demokratiese Republiek van die Kongo	Provincias de la República Democrática del Congo
Sentraal-Afrikaanse Federasie	Federación de Rodesia y Nyasalandia
Slag van Cambrai	Batalla de Cambrai (1917)
Inkatha-Vryheidsparty	Inkatha
Held van die Russiese Federasie	Héroe de la Federación Rusa
Huis van Trencavel	Trencavel
Paralimpiese Somerspele 1976	Juegos Paralímpicos de Toronto 1976
Simbad	SIMBAD
Tauraco	Tauraco
Juscelino Kubitschek brug	Puente Juscelino Kubitschek
Nadsat	Nadsat
Kamdeboo Nasionale Park	Parque nacional de Camdeboo
Nimmersat	Mycteria ibis
Spikkelarendrog	Aetobatus narinari
Fort Zeelandia	Fuerte Zeelandia
Aan-aan	Juego de persecución
Topografiese Prominensie	Prominencia
Groot Aantrekker	Gran Atractor
Arulenus Rusticus	Aruleno Rústico
Blenniidae	Blenniidae
Touba	Touba (Senegal)
Aurora, Oregon	Aurora (Oregón)
Cartagena, Colombia	Cartagena de Indias
Alseïde	Alseide
Loeries	Centropus
Natuurlike satelliete van kleinplanete	Satélite asteroidal
Kwêvoëls	Corythaixoides
Skuifspanning	Tensión cortante
Westendtoring	Westendtower
Soenie	Neotragus moschatus
Oryx	Oryx
Universiteit van Vilnius	Universidad de Vilna
Paralimpiese Somerspele 1968	Juegos Paralímpicos de Tel Aviv 1968
Breëband-ghieliemientjie	Barbus macrotaenia
Ariel	Ariel
Clinidae	Clinidae
Klassifikasie van dinosourusse	Anexo:Clasificación de los dinosaurios
Revierderby	Derbi del Ruhr
Natuurlike verspreiding	Abundancia natural
Dwergpalm	Chamaedorea elegans
Donker skaamooghaai	Haploblepharus pictus
Acanthopterygii	Acanthopterygii
Russiese Spoorweë	RZhD
Alpha Dog	Alpha Dog
Austin Stevens	Austin Stevens
Nikolaas Romanowitsj van Rusland	Nicolás Románovich Románov
Goue Eeu	Siglo de oro neerlandés
Weymouth	Weymouth
Edelweiss Air	Edelweiss Air
Ariobarzanes II	Ariobarzanes II de Capadocia
Ariobarzanes III	Ariobarzanes III de Capadocia
Rundu	Rundu
26ste Dinastie van Egipte	Dinastía XXVI de Egipto
Lys van ensiklieke van Pous Pius XII	Anexo:Encíclicas del papa Pío XII
Klimvis	Periophthalmus
Poolster	Estrella Polar
Hadsund	Hadsund
Makkerrolprent	Buddy film
Gewone mossie	Passer melanurus
Berriasium	Berriasiense
Party vir die Diere	Partido por los Animales
Iztaccíhuatl	Iztaccíhuatl
Karibiese gebied	Caribe (región)
Chevrolet Lumina	Chevrolet Lumina
Albizia	Albizia
Tswanaland	Tswanaland
Gevlekte koekoek	Clamator glandarius
Hiberno-Engels	Inglés en Irlanda
VfB Lübeck	VfB Lübeck
Beyers Naudé	Beyers Naudé
SpVgg Beiere Hof	SpVgg Bayern Hof
SC Verl	SC Verl
SC Pfullendorf	SC Pfullendorf
Vulkaan-Eifel	Eifel
Sportvriende Lotte	Sportfreunde Lotte
Maltahöhe	Maltahöhe
William Kentridge	William Kentridge
BFC Preussen	BFC Preussen
Augusta Treverorum	Augusta Treverorum
SMS Seydlitz	SMS Seydlitz
Samango-aap	Cercopithecus mitis
Hosea Kutako Internasionale Lughawe	Aeropuerto Internacional de Windhoek Hosea Kutako
Intertekstualiteit	Intertextualidad
Klapvliegtuig	Ornitóptero
Hughes H-4 Hercules	Hughes H-4 Hercules
Oslofjord	Fiordo de Oslo
Kaasburger	Hamburguesa con queso
Mu Arae	Mu Arae
Blue Mountains	Montañas Azules (Australia)
Maquis bossieveld	Maquia
Hepburn-stelsel	Romanización Hepburn
Visual Basic for Applications	Visual Basic for Applications
Lichinga	Lichinga
GroenLinks	Izquierda Verde (Países Bajos)
Gitarama	Gitarama
Huis van Grimaldi	Casa de Grimaldi
Lys van lande volgens onafhanklikheidsdatum	Fundación nacional
Ford Kuga	Ford Kuga
Duits-Kameroen	Kamerun
Polinesiese Driehoek	Triángulo polinésico
Medellín, Spanje	Medellín (España)
Nasionale Katedraal van Washington	Catedral Nacional de Washington
Bergklipwagter	Campicoloides bifasciatus
Selakant	Latimeria chalumnae
Saint-Ghislain	Saint-Ghislain
Wes-Indië	Indias Occidentales
Swartriethaan	Amaurornis flavirostra
Loenochod-ruimteprogram	Programa Lunojod
Villa Diodati	Villa Diodati
Labourd	Labort
Polsende straalmotor	Pulsorreactor
Bastei	Bastei
ICD-10 Hoofstuk XI: Siektes van die spysverteringstelsel	Anexo:CIE-10 Capítulo XI: Enfermedades del aparato digestivo
Republiek van Yucatán	República de Yucatán
Nectarinia	Nectarinia
Gladde fluitbek	Fistularia commersonii
Periode	Período
Blood Red Shoes	Blood Red Shoes
Dêmos	Demo ático
Centenera de Andaluz	Centenera de Andaluz
Katipunan	Katipunan
Soule	Sola
Voorhuid	Prepucio
Bondi Beach	Bondi Beach
Swartkwasmuishond	Galerella sanguinea
Aquifoliaceae	Aquifoliaceae
De Panne	La Panne
Hendrik VII van Engeland	Enrique VII de Inglaterra
Nasionale Etoshawildtuin	Parque nacional Etosha
Cheilodactylidae	Cheilodactylidae
Maroela	Sclerocarya birrea
Reuse-ooruil	Bubo lacteus
Afrikaanse oewerswael	Riparia paludicola
Aarlen	Arlon
Tauris-paleis	Palacio Táuride
Stratford, Londen	Stratford (Londres)
Machu Picchu	Machu Picchu
Asiatiese glasvisse	Ambassidae
Leontopolis	Leontópolis
Universiteit van Suid-Afrika	Universidad de Sudáfrica
Laat-Devoon-uitwissing	Extinción masiva del Devónico
Akinori Nishizawa	Akinori Nishizawa
Basisinkomste	Renta básica universal
Aleksander van Twer	Alejandro de Tver
George Pomeroy Colley	George Pomeroy Colley
Amber (kleur)	Ámbar (color)
Hiponiem	Hipónimo
LGBT-regte in Oostenryk	Homosexualidad en Austria
Baelen	Baelen
European Graduate School	European Graduate School
Cantal (kaas)	Cantal (queso)
Aardmassa	Masa de la Tierra
Sweeds-Pommere	Pomerania Sueca
Stelselingenieurswese	Ingeniería de sistemas
Transport for London	Transport for London
Kryt-Paleogeen-grens	Límite K/T
Bucchero	Bucchero
Humanae Vitae	Humanae vitae
Geelblom-bloudissel	Argemone mexicana
63ste Golden Globe-toekenningsaand	Anexo:Premios Globo de Oro de 2005
30ste Oscar-toekenningsaand	Anexo:Premios Óscar de 1957
Lys van kardinale aangestel deur Pous Pius X	Anexo:Cardenales creados por Pío X
Digital Combat Simulator	Digital Combat Simulator
LGBT-regte in Switserland	Homosexualidad en Suiza
Bromvoël	Bucorvus leadbeateri
Dahsjoer	Dahshur
Voëlkyk	Observación de aves
Pronolagus	Pronolagus
Armeense brandewyn	Ararat (licor)
FIFA Sokker-Konfederasiebeker in 1999	Copa FIFA Confederaciones 1999
Alfa Laval	Alfa Laval
Bloukoningvis	Carangoides ferdau
Gompou	Ardeotis kori
Ford Galaxie	Ford Galaxie
Rooibekpylstert	Phaethon aethereus
Munchkin	Munchkin (gato)
Wordium	Wordiense
Kitab-i-Aqdas	Kitáb-i-Aqdas
Tête de Moine	Tête de Moine
Peristediidae	Peristediidae
Hawaiiese gans	Branta sandvicensis
BAE Systems Hawk	BAE Hawk
Pilatus PC-7	Pilatus PC-7
Amaurornis	Amaurornis
Callionymidae	Callionymidae
Afrikanasiesbeker 2013	Copa Africana de Naciones 2013
Conti di Cavour	Conte di Cavour
Suidelike geelkuifpikkewyn	Eudyptes chrysocome
Richemont	Richemont (empresa)
Swartsaalbokvis	Parupeneus rubescens
Kognaat	Cognado
Ekonomiese streek Oeral	Región económica del Ural
TAM Linhas Aéreas	TAM Líneas Aéreas
Withalsvlieëvanger	Ficedula albicollis
Brandy	Brandy (cantante)
Faun (musiekgroep)	Faun (banda)
Turonium	Turoniense
Renkum	Oosterbeek
Haren	Haren (Groninga)
Sluiter (fotografie)	Obturador
Arne Dahl	Jan Arnald
Capricorn-distriksmunisipaliteit	Distrito Municipal de Capricorn
NSU Ro 80	NSU Ro 80
Viktoria Aschaffenburg	Viktoria Aschaffenburg
VfR Aalen	VfR Aalen
TuRU Düsseldorf	TuRU Düsseldorf
Revolverheld	Revolverheld
SV Elversberg	SV Elversberg
Berlin AK 07	Berliner AK 07
Hegau	Hegovia
SG Sonnenhof Großaspach	SG Sonnenhof Großaspach
Cido Arena	Cido Arena
Vlag van Nieu-Kaledonië	Bandera de Nueva Caledonia
Lutheran Church - Missouri Synod	Iglesia luterana Sínodo de Misuri
1. FC Eintracht Bamberg	FC Eintracht Bamberg
Ortodokse Kerk in Amerika	Iglesia ortodoxa en América
Namas	Nama
Seilvis	Istiophorus platypterus
Gettysburg	Gettysburg (Pensilvania)
Witborsspreeu	Cinnyricinclus leucogaster
Ethiopiese Lugdiens Vlug 409	Vuelo 409 de Ethiopian Airlines
August Rush	August Rush
The Parlotones	The Parlotones (banda)
The Dodos	The Dodos
Isfara	Isfara
TP Mazembe	Tout Puissant Mazembe
Stompkophaai	Triaenodon obesus
Onhaye	Onhaye
Duitse nasionale rugbyspan	Selección de rugby de Alemania
College Station	College Station
Swartvlerksprinkaanvoël	Glareola nordmanni
Georgetown, Ascension	Georgetown (Isla Ascensión)
Baksteengotiek	Gótico báltico
Nanao	Nanao (Ishikawa)
HAPAG	Hamburg America Line
Nieuwerkerken	Nieuwerkerken
Volkswagen Jetta	Volkswagen Jetta
Huis van Nassau-Weilburg	Casa de Nassau-Weilburg
LGBT-regte in Duitsland	Homosexualidad en Alemania
Huis van Liechtenstein	Casa de Liechtenstein
Arp 272	NGC 6050 e IC 1179
Paralimpiese Winterspele 1984	Juegos Paralímpicos de Innsbruck 1984
Paralimpiese Winterspele 1988	Juegos Paralímpicos de Innsbruck 1988
Groß-Friedrichsburg	Costa de Oro brandemburguesa
Swartwoud-ham	Jamón de la Selva Negra
VFC Plauen	VFC Plauen
Bevrediging van Gent	Pacificación de Gante
TSV Schwieberdingen	TSV Schwieberdingen
Rehoboth	Rehoboth
FK 03 Pirmasens	FK Pirmasens
Hohentwiel	Hohentwiel
Msjatta-fasade	Fachada de Mushatta
Hammershus	Hammershus
Germknödel	Germknödel
Kaiserstuhl	Kaiserstuhl
Glock GmbH	Glock Ges.m.b.H.
Ruslandduitsers	Alemanes de Rusia
RB Leipzig	RasenBallsport Leipzig
Baleariese pylstormvoël	Puffinus mauretanicus
Stefan–Boltzmann	Ley de Stefan-Boltzmann
Middelduits	Altogermánico central
Suidwes-Afrika-veldtog	Campaña de África del Sudoeste
Gutland	Gutland
Derde Straat van Taiwan-krisis	Tercera Crisis del Estrecho de Taiwán
Hendrik Witbooi	Hendrik Witbooi
S-Bahn Frankfurt	S-Bahn Rhein-Main-Neckar
Rynhesse	Hesse Renano
Żydowski Związek Wojskowy	Żydowski Związek Wojskowy
Joodse Ghetto-polisie	Policía del gueto judío
Cartoon Network	Cartoon Network
Arthur Newton	Arthur Newton
Arthur, Prins van Wallis	Arturo Tudor
De facto	De facto
Vierkante kilometer	Kilómetro cuadrado
Lys van lande volgens bevolking	Anexo:Países por población
Orgaan	Órgano (biología)
Lys van nasionale leuses	Anexo:Lemas de Estado
Artinskium	Artinskiense
Slag van die Rio de la Plata	Batalla del Río de la Plata
Klade	Clado
Wes-Duitsland	Alemania Occidental
Hitoshi Sogahata	Hitoshi Sogahata
Brinell-skaal	Dureza Brinell
Gallia Aquitania	Galia Aquitania
Grootouerdag	Día del abuelo
Staatsdoema	Duma Estatal
Suid-Afrikaanse Lugdiens Vlug 295	Vuelo 295 de South African Airways
Gebande sperwer	Accipiter badius
Janggi	Janggi
Slag van Noord-Kaap	Batalla de Cabo Norte
Yukikaze	Yukikaze (1940)
Kuskatoenboom	Hibiscus tiliaceus
Islamofascisme	Islamofascismo
Cordia	Cordia
Geelseeperdjie	Hippocampus kuda
Meganiese ewewig	Equilibrio mecánico
.ss	.ss
Geskiedenis van Andorra	Historia de Andorra
Parus	Parus
Kategorie (wiskunde)	Categoría (matemáticas)
11de Dinastie van Egipte	Dinastía XI de Egipto
12de Dinastie van Egipte	Dinastía XII de Egipto
Byna-bedreigde spesie	Especie casi amenazada
Spoetnik 3	Sputnik 3
Hiposikloïed	Hipocicloide
Groot Emigrasie	Gran Emigración
Saamgepersde aardgas	Gas natural comprimido
Gesin	Familia nuclear
Monolitiese kern	Núcleo monolítico
Westminster-stelsel	Sistema Westminster
7de Dinastie van Egipte	Dinastía VII de Egipto
13de Dinastie van Egipte	Dinastía XIII de Egipto
Diario Frontera	Diario Frontera
Vlae van departemente van Colombia	Anexo:Banderas y escudos de los departamentos de Colombia
Hindi Wikipedia	Wikipedia en hindi
Swahili Wikipedia	Wikipedia en suajili
Internasionale Krieketraad	International Cricket Council
Boards of Canada	Boards of Canada
Chapman-Kolmogorov-vergelyking	Ley de Chapman-Kolmogórov
Reuse-impakhipotese	Teoría del gran impacto
Septimanië	Septimania
Sabiha Gökçen Internasionale Lughawe	Aeropuerto Internacional Sabiha Gökçen
Beekforel	Salvelinus fontinalis
Dassault Super Étendard	Dassault-Breguet Super Étendard
Muskietvis	Gambusia affinis
Congridae	Congridae
Slaapkamer in Arles	El dormitorio en Arlés
Mr. Lordi	Tomi Putaansuu
Kalmthout	Kalmthout
Perdagtige wildsbokke	Hippotraginae
Kort en lang skaalverdeling	Escalas numéricas larga y corta
Antenne-sterrestelsels	Galaxias Antennae
Generasiewisseling	Alternancia de generaciones
Karel Schoeman	Karel Schoeman
Richie McCaw	Richie McCaw
Tom Naudé	Jozua François Naudé
Nicolaas Johannes Diederichs	Nicolaas Johannes Diederichs
Erlend Øye	Erlend Øye
Dan Carter	Dan Carter
Jan de Klerk	Johannes de Klerk
Eric Whitacre	Eric Whitacre
Molidae	Molidae
E-boekleser	Lector de libros electrónicos
Noise-musiek	Noise
RR Lyrae-ster	Estrella variable RR Lyrae
Elektra Records	Elektra Records
Nils Holgersson se wonderbaarlike reis	El maravilloso viaje de Nils Holgersson
Gladde hamerkophaai	Sphyrna zygaena
Ottomaanse tussenregering	Interregno otomano
Redvers Henry Buller	Redvers Buller
Sondre Lerche	Sondre Lerche
Robert Reed	Robert Reed
John Ajvide Lindqvist	John Ajvide Lindqvist
Johnny Otis	Johnny Otis
Iwan Moskwitin	Ivan Moskvitin
Shaun Bartlett	Shaun Bartlett
Ryan Cox	Ryan Cox
Corrie Sanders	Corrie Sanders
J-five	J-five
Tirimmas van Makedonië	Tirimas
Berghaan	Terathopius ecaudatus
Universiteit van Rennes 1	Universidad de Rennes 1
Steruitbarsting-sterrestelsel	Galaxia con brote estelar
Fermi-gammastraal-ruimteteleskoop	Telescopio Fermi
Pluto	Pluto
Dochiariou-klooster	Monasterio de Dochiariou
Ladinium	Ladiniense
Marginal Tietê	Marginal Tietê
Jet Airways	Jet Airways
Ataman	Atamán
Grolsch Veste	De Grolsch Veste
Universiteit van KwaZulu-Natal	Universidad de KwaZulu-Natal
Kommutatiewe algebra	Álgebra conmutativa
Getyboek	Libro de horas
Sint Pieterskerk, Riga	Iglesia de San Pedro (Riga)
Rooikopwewer	Anaplectes rubriceps
Swartwangparkiet	Agapornis nigrigenis
Jan Theuninck	Jan Theuninck
Hallekerk	Planta de salón
Apogonidae	Apogonidae
9de Dinastie van Egipte	Dinastía IX de Egipto
Panteïsme	Panteísmo
Swartspikkel-blaasop	Arothron nigropunctatus
15de Dinastie van Egipte	Dinastía XV de Egipto
Parsival	Perceval
Vennootskap	Sociedad de negocios
Oeral-Altaïes	Lenguas uralo-altaicas
Cassini ovaal	Óvalo de Cassini
Foals	Foals
Casparus Barlaeus	Caspar Barlaeus
Boeing 247	Boeing 247
Papowo Biskupie	Papowo Biskupie
Mosasourus	Mosasauridae
Skutblaar	Bráctea
Veiligheidsklep	Válvula de alivio de presión
59ste Golden Globe-toekenningsaand	Anexo:Premios Globo de Oro de 2001
Eifelium	Eifeliense
Cunard Line	Cunard Line
Probleemoplossing	Resolución de problemas
J. Paul Getty Museum	Museo J. Paul Getty
Reusevisvanger	Megaceryle maxima
Antwerp FC	Royal Antwerp Football Club
Toevoegings tot die boek van Ester	Ester (Biblia)
Witaasvoël	Gypohierax angolensis
Rooimeerkat	Cynictis penicillata
Crossrail	Crossrail
Barremium	Barremiense
Springhaas	Pedetes capensis
Fatih	Fatih
Tatsuhiko Kubo	Tatsuhiko Kubo
Hiromitsu Isogai	Hiromitsu Isogai
Satoshi Yamaguchi (1978)	Satoshi Yamaguchi
Naoya Kikuchi	Naoya Kikuchi
Cobh	Cobh
Thabana Ntlenyana	Thabana Ntlenyana
Trompetterswaan	Cygnus buccinator
Toshiya Fujita	Toshiya Fujita
Masahiro Fukuda	Masahiro Fukuda
Hiroshi Kiyotake	Hiroshi Kiyotake
Ryota Tsuzuki	Ryōta Tsuzuki
Jungo Fujimoto	Jungo Fujimoto
Sota Hirayama	Sōta Hirayama
Teruyuki Moniwa	Teruyuki Moniwa
Kimmeridgium	Kimmeridgiense
Daisuke Sakata	Daisuke Sakata
Britse en Ierse Leeus	British and Irish Lions
Limaçon	Caracol de Pascal
Asobi Seksu	Asobi Seksu
Tornedal	Valle del Torne
Hauterivium	Hauteriviense
Gennadi Newelskoi	Gennadi Nevelskói
Kėdainiai	Kėdainiai
Taksim-plein	Plaza Taksim
OK Go	OK Go
Alblasserdam	Alblasserdam
Charadrius	Charadrius
Clarias	Clarias
Ramsgate, Engeland	Ramsgate
Katedraal van Petrus en Paulus	Catedral de San Pedro y San Pablo de San Petersburgo
Aya Irene	Iglesia de Santa Irene
Kalibrasie	Calibración
Beker van België	Copa de Bélgica
Soleidae	Soleidae
Detritus	Detrito
Lemniskaat van Bernoulli	Lemniscata
Vermiljoen	Bermellón
22ste Dinastie van Egipte	Dinastía XXII de Egipto
25ste Dinastie van Egipte	Dinastía XXV de Egipto
16de Dinastie van Egipte	Dinastía XVI de Egipto
Siddhi	Siddhi
Stadium Municipal (Toulouse)	Stade de Toulouse
FC Volendam	FC Volendam
Walcheren	Walcheren
Versamelvoël	Philetairus socius
Suidelike Provinsie (Zambië)	Provincia del Sur (Zambia)
Nissan Micra	Nissan Micra
Rooinekvalk	Falco chicquera
