Afrika	África
Perang Ossetia Kidul (2008)	Guerra de Osetia del Sur de 2008
PSSI	Asociación de Fútbol de Indonesia
Seiyū	Seiyū
Kanker ati	Cáncer hepático
Pheng Xat Lao	Pheng Xat Lao
UNFPA	Fondo de Población de las Naciones Unidas
Salve, Oh Patria	Salve, oh patria
Walabi	Ualabí
Sepur modèl	Modelismo ferroviario
Kuch Kuch Hota Hai	Kuch Kuch Hota Hai
Google Sites	Google Sites
Tweety	Piolín
Seoul Munmyo	Munmyo
Genta Raja Seongdeok	Campana del Rey Seongdeok
Perang Karbala	Batalla de Kerbala
Paraguayos, República o Muerte	Himno nacional del Paraguay
Arashi	Arashi (banda)
Perpustakaan Nasional Indonesia	Biblioteca nacional de Indonesia
Aksèn graf	Acento grave
Null hypothesis	Hipótesis nula
Kalibusiswe Ilizwe leZimbabwe	Himno nacional de Zimbabue
Kenthongan	Tambores de hendidura
O Arise, All You Sons	O Arise, All You Sons
Iwak Toman	Channa micropeltes
Puck	Puck (ciudad)
Kali Macal	Río Macal
Gare Montparnasse	Estación de París-Montparnasse
Retino Diabetik	Retinopatía diabética
Manuk Cucak kuricang	Pycnonotus atriceps
Gram-negatif	Bacteria Gram negativa
Archelon	Archelon
Karyes	Karyés
Banyu krambil	Agua de coco
Iwak Cakalang	Katsuwonus pelamis
Onryō	Onryō
Bathik	Batik
Kali Suriname	Río Surinam
Puré	Puré
Kérata basa	Retroacrónimo
Powiat Dzierżoniów	Distrito de Dzierżoniów
Powiat Jelenia Góra	Distrito de Jelenia Góra
Prosès pangembangan piranti alus komputer	Proceso para el desarrollo de software
Stęszew	Stęszew
Musisi	Músico
Ardulfurataini Watan	Ard al-Furatayn
Kartuzy	Kartuzy
Umrah	Umrah
Suku Yamato	Pueblo Yamato
Majakani	Cynipidae
Kapribadèn	Personalidad
Jamur merang	Volvariella volvacea
Kali Miass	Río Miass
Champ-du-Boult	Champ-du-Boult
Kristus	Cristo
Suku Asmat	Asmat
Joaquín Larrivey	Joaquín Larrivey
Dhaptar pamenang bebungah Nobel Perdamaian	Anexo:Ganadores del Premio Nobel de la Paz
Iwak Dokun	Puntius lateristriga
Alocasia	Alocasia
Elang bondol	Haliastur indus
Stand Ye Guamanians	Stand Ye Guamanians
Teriyaki	Teriyaki
Deuteromycota	Hongos imperfectos
Mińsk Mazowiecki	Mińsk Mazowiecki
Oriental Region	La Oriental (Marruecos)
Fès-Boulemane	Fez-Bulmán
The Italian Job (film 2003)	The Italian Job (película de 2003)
Rose Tower	Rose Rayhaan by Rotana
Bibimbap	Bibimbap
Nevado del Huila	Nevado del Huila
Negaraku	Negaraku
Istana Nagoya	Castillo Nagoya
Bačka Lor	Distrito de Bačka del Norte
Luis Rafael Sanchez	Luis Rafael Sánchez
Musée Rodin	Museo Rodin
Kutha Purwakerta	Purwokerto
Achariaceae	Achariaceae
Myra	Myra
Ijma	Ijma
Mèru	Meru
Muséum Nasional Tokyo	Museo Nacional de Tokio
Summa Theologiae	Summa Theologiae
Jewish Encyclopedia	Enciclopedia Judaica
Oden	Oden
Pegawéyan	Empleo
Mercedes-Benz W201	Mercedes-Benz W201
Masjid Babri	Babri Masjid
Kotagedhé, Yogyakarta	Kota Gede
Powiat Środa Śląska	Distrito de Środa Śląska
Vicente del Bosque	Vicente del Bosque
Tim nasional bal-balan Indonésia	Selección de fútbol de Indonesia
Cartagena de Indias	Cartagena de Indias
Charles Fleischer	Charles Fleischer
Mielec	Mielec
Deco	Deco
Mikołów	Mikołów
Hiiraan	Hiiraan
Gavmii mi ekuverikan matii tibegen kuriime salaam	Gavmii mi ekuverikan matii tibegen kuriime salaam
Taufik Hidayat	Taufik Hidayat
Lexus RX	Lexus RX
Suku Hakka	Hakka
Lomografi	Lomografía
Universitas Pantheon-Assas	Universidad Panthéon-Assas
Gunung Salak	Monte Salak
Cekakan pengarang (botani)	Autor de nombre científico
Dhaptar gunung	Anexo:Montañas más altas de la Tierra
Bandhar Udhara Ivato	Aeropuerto Internacional Ivato
Eneco Tour	Eneco Tour
Patay	Patay (Loiret)
Gunung Malabar	Monte Malabar
Uncal kelam	Macropygia magna
Wejherowo	Wejherowo
Przasnysz	Przasnysz
Astro Boy	Astroboy
Konnyaku	Amorphophallus konjac
Machu Picchu	Machu Picchu
Fransiskus saking Asisi	Francisco de Asís
Tim nasional bal-balan Italia	Selección de fútbol de Italia
Lynx	Lynx (animal)
Insèktivora	Insectívoro
Beauty and the Beast: The Enchanted Christmas	La Bella y la Bestia 2
Shabeellaha Dhexe	Shabeellaha Dhexe
Bandhar Udhara Internasional Centrair Chūbu	Aeropuerto Internacional Chūbu Centrair
Gunung Bromo	Monte Bromo
Gunung Nébo	Monte Nebo
Paragoge	Paragoge
Wong Sundha	Sondanés
Franekeradeel	Franekeradeel
Bulgogi	Bulgogi
Isle of Beauty, Isle of Splendour	Isle of Beauty, Isle of Splendour
Grossmünster	Grossmünster
Cabé	Piper longum
Tteokguk	Tteokguk
Syawal	Shawwal
Shalat Subuh	Fajr
Ritus Armenia	Rito armenio
Pulo Rote	Isla de Roti
Ema (Shinto)	Ema (Sintoísmo)
Supermoon	Superluna
Powiat Lwówek Śląski	Distrito de Lwówek Śląski
Kukang	Nycticebus coucang
Prajanjian Padagangan Gegaman	Tratado de comercio de armas
Guwa Holloch	Cueva Hölloch
Piz Morteratsch	Piz Morteratsch
Bolivianos, el hado propicio	Himno nacional de Bolivia
Kadesh	Qadesh
Kajuwaraan Wimbledon 2011 – Tunggal Putri	Anexo:Campeonato de Wimbledon 2011 (individual femenino)
Trebinje	Trebinje
Enceng gondhok	Eichhornia crassipes
Excavata	Excavata
Seré	Cymbopogon nardus
Renkum	Oosterbeek
Toh	Nevus
Kitsune	Kitsune
Kuil Lama	Templo de Yonghe
Kodhe Internasional kanggo Nomenklatur Botani (ICBN)	Código Internacional de Nomenclatura Botánica
Alang-alang	Imperata cylindrica
Oued Ed-Dahab-Lagouira	Río de Oro-La Güera
Paul Rivet	Paul Rivet
Wajra	Vajra
Hunter x Hunter	Hunter × Hunter
Soju	Soju
Hamtaro	Hamtaro
Izumo Taisha	Izumo Taisha
Wamana	Vámana
UNTSO	Organismo de las Naciones Unidas para la Vigilancia de la Tregua
Arrane Ashoonagh Dy Vannin	Himno nacional de la Isla de Man
Gochujang	Gochujang
Candy Candy	Candy Candy
Asuma Sarutobi	Asuma Sarutobi
Hanok	Hanok
P-Man	Hombre par
Minato Namikaze	Cuarto Hokage
Pulo Miyako	Isla Miyako
Sammi Cheng	Sammi Cheng
Wu Chun	Wu Chun
Chibi Maruko-chan	Chibi Maruko-chan
Sikhye	Sikhye
Sōmen	Sōmen
Jang Seung-eop	Owon
Hanbok	Hanbok
Okonomiyaki	Okonomiyaki
Hominide	Homínido (novela)
Hoe	Hoe
Vanness Wu	Vanness Wu
Doenjangjjigae	Doenjang jjigae
Champon	Champon
Arsia Mons	Arsia Mons
Gigi Leung	GiGi Leung
Jerry Yan	Jerry Yan
Samulnori	Samulnori
Cartoon Network	Cartoon Network
Myeonbok	Myeonbok
Gat (topi)	Gat (sombrero)
Kilomèter pesagi	Kilómetro cuadrado
Dhaptar negara miturut cacahing pedunung	Anexo:Países por población
Kelenjar adrenal	Glándula suprarrenal
Organ (anatomi)	Órgano (biología)
Ralph Waite	Ralph Waite
Albus Dumbledore	Albus Dumbledore
Sistem limfatik	Sistema linfático
Daftar motto negara	Anexo:Lemas de Estado
F4 (Grup Musik)	F4 (banda)
Bakcang	Zongzi
Barongsai	Danza del león
Cao	Jalea de hierba
Cahkwé	Youtiao
MGM Grand Las Vegas	MGM Grand Las Vegas
Charlene Choi	Charlene Choi
Kwangmyŏngsŏng-2	Kwangmyŏngsŏng-2
Fushimi Inari Taisha	Fushimi Inari-taisha
Bintaro	Cerbera manghas
Kembang Kecubung	Datura metel
Hwachae	Hwachae
Naengmyeon	Naengmyeon
Samudra Donya	Océano mundial
Hajar Aswad	Piedra Negra
Limfosit	Linfocito
Powiat Milicz	Distrito de Milicz
Powiat Oława	Distrito de Oława
ISO 639-1	ISO 639-1
Krupuk	Keropok
Kue Kranjang	Nian gao
Ssireum	Ssirum
Waru	Hibiscus tiliaceus
Powiat Zgorzelec	Distrito de Zgorzelec
Powiat Ząbkowice Śląskie	Distrito de Ząbkowice Śląskie
Aruba Dushi Tera	Aruba Dushi Tera
Hiruzen Sarutobi	Tercer Hokage
Songpyeon	Songpyeon
Ken Zhu	Ken Chu
Miyeokguk	Miyeok guk
Peter Ho	Peter Ho
Yukhoe	Yukhoe
Ekin Cheng	Ekin Cheng
Seolleongtang	Seolleongtang
HBO Signature	HBO Signature
Kiba Inuzuka	Kiba Inuzuka
Guy Maito	Might Guy
Ichigo Kurosaki	Ichigo Kurosaki
Jajahan jaban rangkah Prancis	Colectividad de ultramar
Inari (Kami)	Inari (Japón)
Rock simfoni	Rock sinfónico
Strzelin	Strzelin
Rujak	Rujak
ISO 639-2	ISO 639-2
Dhaptar pamain UEFA Euro 2008	Anexo:Equipos participantes en la Eurocopa 2008
Pruszków	Pruszków
Geta	Geta (calzado)
Tikus (shio)	Signo de la rata
Fernando Tissone	Fernando Tissone
Tim nasional bal-balan Rusia	Selección de fútbol de Rusia
Aswin	Ashuin
Kali Mamberamo	Río Mamberamo
Rgwéda	Rig-veda
Geilo	Geilo
Pulo-pulo Langerhans	Islotes pancreáticos
Bari, Somalia	Bari (Somalia)
Iwak Sumatra	Puntius tetrazona
Oni (cerita rakyat)	Oni (folclore japonés)
Toei Animation	Toei Animation
Cunard Line	Cunard Line
Ritus Romawi	Rito romano
Ask, Hordaland	Ask (Hordaland)
Oriflame	Oriflame
Metodhe problem solving	Resolución de problemas
Trichinella spiralis	Trichinella spiralis
Box Car Racer	Box Car Racer
GS1	GS1
Puter	Streptopelia risoria
Paul Winchell	Paul Winchell
STS-41-D	STS-41-D
Naga (shio)	Signo del dragón
Francisco Xavier do Amaral	Francisco Xavier do Amaral
Graaf van den Bosch	Johannes van den Bosch
Whitcomb L. Judson	Whitcomb Judson
Edward Bransfield	Edward Bransfield
Dan Ariely	Dan Ariely
José Celestino Mutis	José Celestino Mutis
Gary O'Neil	Gary O'neil
Bernardo Tolomei	Bernardo Tolomei
Candra Wijaya	Candra Wijaya
Michael Moorer	Michael Moorer
Chrisye	Chrisye
Gaillardia	Gaillardia
Bandar Udara Internasional Melbourne	Aeropuerto Internacional Tullamarine
Capelle aan den IJssel	Capelle aan den Ijssel
Kasultanan Banten	Sultanato de Bantén
Pavonis Mons	Pavonis Mons
Suku She	She
Tour Areva	Torre Areva
Dhaptar lintang ing rasi lintang Aries	Anexo:Estrellas de Aries
Alblasserdam	Alblasserdam
Iwak Lélé	Clarias
Hanna-Barbera Productions	Hanna-Barbera
The Three Caballeros	Los tres caballeros
Rebab	Rabel
Gamba Osaka	Gamba Osaka
Kali Aconcagua	Río Aconcagua
Vivien Thomas	Vivien Thomas
Sistem Wettstein	Sistema Wettstein
Taman Nasional Shiretoko	Parque nacional de Shiretoko
Kapuloan Banda	Islas de Banda
Istana Matsumoto	Castillo Matsumoto
Conraua goliath	Conraua goliath
Chojnice	Chojnice
Jyotisha	Yiotisha
UNICEF	Unicef
Kethèk (shio)	Signo del mono
Macan (shio)	Signo del tigre
Sri Rejeki	Aglaonema
Kodhe maskapai pamaburan IATA	Indicativo (aerolínea)
SAR	Búsqueda y rescate
Tengu (mitologi)	Tengu
La Folie	La Folie
Pondhoh	Palmito (gastronomía)
Musée Picasso	Museo Picasso de París
Notasi fonetis	Transcripción fonética
Tour Total	Torre Total
Pangumbaran Tintin	Las aventuras de Tintín
Sucha Beskidzka	Sucha Beskidzka
Menara Kuala Lumpur	Torre de Kuala Lumpur
Selat Lombok	Estrecho de Lombok
Waalwijk	Waalwijk
Ciechanów	Ciechanów
Mrągowo	Mrągowo
Kebon Anggur Alsace	Viñedo de Alsacia
Salve a ti, Nicaragua	Salve a ti
Wekdal Jayanipun Islam	Edad de Oro del islam
Sri Lanka Matha	Sri Lanka Matha
Góra	Góra
Harajuku	Harajuku
Brahmanisme	Brahman (divinidad impersonal hinduista)
Ptilocercidae	Ptilocercus lowii
Cecek	Hemidactylus
Tamagoyaki	Tamagoyaki
Madurodam	Madurodam
Gare Saint-Lazare	Estación de Paris Saint-Lazare
Gare de Lyon	Estación de París-Lyon
Liberté	Liberté (himno de Guinea)
Bronckhorst	Bronckhorst
Amangkurat IV	Amangkurat IV de Mataram
William Roxburgh	William Roxburgh
Dhaptar standar ISO	Anexo:Normas ISO
Bandhar Udhara Internasional Soekarno-Hatta	Aeropuerto Internacional Soekarno-Hatta
Taman Nasional Chapada dos Veadeiros	Parque nacional da Chapada dos Veadeiros
Pilica	Río Pilica
Rami	Boehmeria nivea
Ferwerderadiel	Ferwerderadiel
Włodawa	Włodawa
Pulo Brownsea	Isla de Brownsea
Kajuwaraan Wimbledon 2011 – Tunggal Putra	Anexo:Campeonato de Wimbledon 2011 (individual masculino)
Sepat rawa	Trichogaster trichopterus
Selena (film)	Selena (película)
Stalowa Wola	Stalowa Wola
Pradnyaparamita	Prajñāpāramitā Sūtra
Pelécéhan sèksual	Acoso sexual
Gohan	Son Gohan
Singapore Flyer	Singapore Flyer
Vympel R-73	Vympel R-73
Esta é a Nossa Pátrai Bem Amada	Esta é a Nossa Pátria Bem Amada
Hail Grenada	Hail Grenada
Mina	Mina (Arabia Saudita)
Himno Istemño	Himno nacional de Panamá
Soba	Soba (alimento)
Weststellingwerf	Weststellingwerf
Mantophasmatidae	Mantophasmatodea
Make Mine Music	Música maestro
RTECS	Registry of Toxic Effects of Chemical Substances
Asu (shio)	Signo del perro
Salisbury, Maryland	Salisbury (Maryland)
Disimilasi	Disimilación
Koe Fasi Oe Tui Oe Otu Tonga	Koe Fasi Oe Tu'i Oe Otu Tonga
Ula (shio)	Signo de la serpiente
Gendéra Curaçao	Bandera de Curazao
Dhaptar otot awak manungsa	Anexo:Músculos esqueléticos
Miss Universe 2009	Miss Universo 2009
Cake (band)	Cake
Tuvalu mo te Atua	Tuvalu mo te Atua
Andaliman	Pimienta de Sichuan
Jalak Bali	Leucopsar rothschildi
Atmel	Atmel
Arandaspis	Arandaspis
Tales	Xanthosoma
Garis Bar Lev	Línea Bar Lev
Prefektur Okinawa	Prefectura de Okinawa
Semen Padang FC	Semen Padang FC
Lènsa	Lente
Muséum Australia	Museo Australiano
Asia Kidul	Asia del Sur
Ban pit	Neumático de bicicleta
Powiat Chełmno	Distrito de Chełmno
Powiat Golub-Dobrzyń	Distrito de Golub-Dobrzyń
Powiat Grudziądz	Distrito de Grudziądz
Powiat Inowrocław	Distrito de Inowrocław
Powiat Lipno	Distrito de Lipno
Powiat Rypin	Distrito de Rypin
Kazimierz Dolny	Kazimierz Dolny
Nancy Ajram	Nancy Ajram
Loncang	Cebolla de primavera
Bolków	Bolków
Powiat Wąbrzeźno	Distrito de Wąbrzeźno
Powiat Włocławek	Distrito de Włocławek
Pulo Bintan	Bintan
Powiat Świecie	Distrito de Świecie
Bungur	Lagerstroemia
Satria Baja Hitam	Kamen Rider Black
Flacourtiaceae	Flacourtiaceae
Dzierżoniów	Dzierżoniów
Sijo	Sijo
Leeuwarderadeel	Leeuwarderadeel
Akrofiseter	Acrophyseter
Manuk Cucakrawa	Pycnonotus zeylanicus
Gunung Soputan	Soputan
Austrian Airlines	Austrian Airlines
Alap-alap layang	Falco cenchroides
Distaghil Sar	Distaghil Sar
Kali Awash	Río Awash
Maslamah Ibn Ahmad al-Majriti	Maslama al-Mayriti
Dhaptar julukan negara bagéan Amérika Sarékat	Anexo:Apodos de los estados de EE. UU.
Disney Channel Original Movie	Anexo:Películas originales de Disney Channel
Velg	Llanta
Istana Azuchi	Castillo Azuchi
Masakan Indonésia	Gastronomía de Indonesia
Bandar Udara Internasional Jiangbei Chongqing	Aeropuerto Internacional de Chongqing Jiangbei
Kécol	Zurdera
Kali Bandama	Río Bandama
Avril	Avril
Awdal	Awdal
Gunung Awu	Monte Awu
Azad University Cross Team	Azad University Giant Team
Perang Sedulur Sierra Leone	Guerra civil de Sierra Leona
Elang ireng	Ictinaetus malayensis
Perdhana Mentri Denmark	Primer ministro de Dinamarca
Kacamata sangihe	Zosterops nehrkorni
Elang Jawa	Nisaetus bartelsi
Manuk Cendet	Lanius schach
Deflator PDB	Deflactor
Baguazhang	Pa kua chang
Beit Jala	Beit Jala
Beit Sahour	Beit Sahour
Pomnik Chrystusa Króla	Estatua de Cristo Rey (Świebodzin)
Bally's Las Vegas	Bally's Las Vegas
Banaadir	Benadir
Bank Mandiri	Banco Mandiri
Wong Batak	Batak (Indonesia)
Pulo Batanta	Isla de Batanta
Batavia Air	Batavia Air
Pulo Bawean	Bawean
Bay, Somalia	Bay (Somalia)
Shinto	Sintoísmo
Kubus	Cubo
Nihon Shoki	Nihonshoki
Mitologi Jepang	Mitología japonesa
Survei	Encuesta
Beit Safafa	Beit Safafa
Hanger	Percha
Lindhu Sumatra Kulon 2009	Terremoto de Sumatra de 2009
Nysa	Nysa
Surimi	Surimi
Reboisasi	Reforestación
Pikolèhan basa	Desarrollo del lenguaje
Bochnia	Bochnia
Raja Yordania	Anexo:Reyes de Jordania
Gibraltar Anthem	Himno de Gibraltar
Culemborg	Culemborg
Kué mangkok	Cupcake
Bennebroek	Bennebroek
Meillant	Meillant
Taza-Al Hoceima-Taounate	Taza-Alhucemas-Taunat
Kebon Raja San Diego	Zoológico de San Diego
Benyamin S.	Benyamin Sueb
Laâyoune-Boujdour-Sakia El Hamra	El Aaiún-Bojador-Saguia el Hamra
Senthir	Candil
Jumadilakir	Yumada al-Thania
Jago (shio)	Signo del gallo
Obi (sabuk)	Obi (indumentaria)
Resi Ramabhargawa	Parashurama
Restorasi Kemmu	Restauración Kenmu
Daging asu	Carne de perro
Pulo Sibèrut	Siberut
Waddinxveen	Waddinxveen
Masakan Vietnam	Gastronomía de Vietnam
Krosno	Krosno
Jali	Coix lacryma-jobi
Dardania	Dardania (Europa)
Kilomèter	Kilómetro
Aksara Sirilik Serbia	Alfabeto cirílico serbio
Anggur Jerman	Vino de Alemania
Gendéra Bonaire	Bandera de Bonaire
Gasherbrum IV	Gasherbrum IV
Bono	Bono (músico)
Jannah	Yanna
Dhaptar Perdhana Mentri Serbia	Primer ministro de Serbia
Maleo Senkawor	Macrocephalon maleo
Drezdenko	Drezdenko
Władysławowo	Władysławowo
Caminemos Pisando la Senda de Nuestra Inmensa Felicidad	Himno nacional de Guinea Ecuatorial
Muséum National d'Histoire Naturelle	Museo Nacional de Historia Natural de Francia
Strip komik	Tira de prensa
Muséum Griya Pickford	Pickford's House Museum
Golden Rice	Arroz dorado
Lara gorokan streptokokus	Faringitis estreptocócica
Peniti	Imperdible
Windows PowerShell	Windows PowerShell
Salak	Salacca zalacca
Lemsterland	Lemsterland
Opsterland	Opsterland
Tytsjerksteradiel	Tytsjerksteradiel
Boarnsterhim	Boarnsterhim
El Chichón	Chichonal
Dhaptar objek NGC 1001 - 2000	Anexo:Objetos del catálogo NGC (1000-1999)
Suku Qiang	Qiang
Kali Kapuas	Río Kapuas
Krajan Ayutthaya	Reino de Ayutthaya
Dhaptar lintang ing rasi lintang Andromeda	Anexo:Estrellas de Andrómeda
Sławków	Sławków
Étnobotani	Etnobotánica
Santen	Leche de coco
Masakan Thailand	Gastronomía de Tailandia
Taepyeongso	Taepyeongso
Saludos Amigos	Saludos amigos
Sangiran	Sitio de los primeros hombres de Sangiran
Askariasis	Ascariasis
Lamborghini Reventón	Lamborghini Reventón
Tu bandera es un lampo de cielo	Himno nacional de Honduras
Kaisar Romawi	Emperador romano
Monera	Monera
Sawah	Arrozal
Zooplankton	Zooplancton
Disneyland Tokyo	Tokyo Disneyland
Bathara Narada	Narada
Sveti Stefan	Sveti Stefan
Kunthi	Kuntí
Vihara	Vihara
Shinichi Kudo	Shin'ichi Kudō
Trewelu (shio)	Signo del conejo
Kapuloan Pasifik	Anexo:Islas del Pacífico
Pacar Banyu	Impatiens balsamina
Tomboi	Marimacho
ISO 639-3	ISO 639-3
Washi	Washi
Dhaur Biogéokimia	Ciclo biogeoquímico
UNRWA	Agencia de Naciones Unidas para los Refugiados de Palestina en Oriente Próximo
Plexus brachialis	Plexo braquial
Kampanye pulitik	Campaña política
Gunung Rinjani	Monte Rinjani
Dayak	Dayak
Serunai	Shehnai
Kutha Manokwari	Manokwari
Sool	Sool
SSC Ultimate Aero	SSC Ultimate Aero
Pagani Zonda C12	Pagani Zonda
Hel, Polandia	Hel (Polonia)
Harland and Wolff	Harland and Wolff
Jasło	Jasło
Sumbu	Mecha (cuerda)
Protoplanèt	Protoplaneta
Dilwale Dulhaniya LeJayenge	Dilwale Dulhania Le Jayenge
Copa Airlines	Copa Airlines
McLaren F1	McLaren F1
Transponder	Transpondedor
Forged From The Love of Liberty	Forged From The Love of Liberty
Gaya èlèktromagnètik	Interacción electromagnética
Jakèt	Chaqueta
Universitas Magnaura	Universidad de Constantinopla
Moto GP	Campeonato del Mundo de Motociclismo
Guwa Hira	Cueva de Hira
Gaasterlân-Sleat	Gaasterlân-Sleat
Het Bildt	Het Bildt
Dattatreya	Dattatreya
Dongeradeel	Dongeradeel
Littenseradiel	Littenseradiel
Dashi	Dashi
Jumadilawal	Yumada al-Wula
Dhaptar pamenang bebungah Nobel Fisika	Anexo:Ganadores del Premio Nobel de Física
Fotografi inframerah	Fotografía infrarroja
Beyond	Beyond
SriLankan Airlines	SriLankan Airlines
Sistem PBB	Sistema de las Naciones Unidas
Masherbrum	Masherbrum
Bhiksu	Bhikkhu
Raden Werkudara	Río Bhima
Bhumibol Adulyadej	Bhumibol Adulyadej
Pulo Biak	Biak
Tentara Nasional Indonésia	Fuerzas Armadas de Indonesia
Miss Universe 2010	Miss Universo 2010
Dow Chemical	Dow Chemical Company
Białobrzegi	Białobrzegi
Gedo	Gedo
Citibank	Citibank
Pandhu	Pandú
Plesiosaurus	Plesiosaurus
Orang-aring	Eclipta prostrata
Adobe Flash Player	Adobe Flash Player
Musée d'Art Moderne de la Ville de Paris	Museo de Arte Moderno de París
Gram-positif	Bacteria Gram positiva
Bielawa	Bielawa
Suku Lhoba	Lhoba
Cambridge	Cambridge (desambiguación)
God Save Our Solomon Islands	God Save Our Solomon Islands
Bierutów	Bierutów
Dear Land of Guyana, of Rivers and Plains	Himno nacional de Guyana
Forever Marshall Islands	Forever Marshall Islands
Syrian Air	Syrian Air
Tarsius tarsier	Tarsius tarsier
Institut Ilmu Politik Paris	Instituto de Estudios Políticos de París
Krusty Krab	Krusty Krab
Bajing krambil	Callosciurus notatus
Dhuku	Lansium domesticum
Museum Guimet	Museo Guimet
Bileća	Bileća
Osechi	Osechi
Perdhana Mentri Malaysia	Anexo:Primeros ministros de Malasia
Kajuwaraan bal-balan ASEAN	Campeonato de Fútbol de la Asociación de Naciones del Sudeste Asiático
Sukiyaki	Sukiyaki
Salut à toi, pays de nos aïeux	Salut à toi, pays de nos aïeux
Bangkong serasah	Leptobrachium
Prenjak jawa	Prinia
Biltong	Biltong
Binnenmaas	Binnenmaas
Piranti lebon	Periférico de entrada
Sudan Airways	Sudan Airways
SpongeBob SquarePants (musim ke-1)	Anexo:Primera temporada de Bob Esponja
Bioreaktor	Biorreactor
Komponèn biotik	Factores bióticos
Quisqueyanos valientes	Himno nacional de la República Dominicana
Tta	True Audio Códec
Dear John (film)	Querido John (película de 2010)
Cimorelli	Cimorelli
Céndhol	Cendol
Wedhus (shio)	Signo de la cabra
Suku Maonan	Maonan
Jaran (shio)	Signo del caballo
Fitch Ratings	Fitch Group
Kembang Sakura	Sakura (cerezo)
Pramuka	Escultismo
Itil	Clítoris
Enka	Enka
Black River	Distrito de Black River
Glepung kanji	Casabe de yuca
Istana Raja Bangkok	Gran Palacio de Bangkok
Fixie	Bicicleta de piñón fijo
Dhaptar lintang ing rasi lintang Aquila	Anexo:Estrellas de Aquila
Kok	Volante (bádminton)
Sons and Daughters of St. Lucia	Sons and Daughters of Saint Lucia
Eusko Abendaren Ereserkia	Eusko Abendaren Ereserkia
De Vlaamse Leeuw	De Vlaamse Leeuw
Galguduud	Galguduud
Shabeellaha Hoose	Shabeellaha Hoose
Mudug	Mudug
Yangqin	Yangqin
Babi (shio)	Signo del cerdo
Frank McNamara	Diners Club
Kriya	Artesanía
Momotaro	Momotarō
Dango	Dango
Kwetiau	Shahe fen
Nami (One Piece)	Nami
Warisan Kamanungsan kanggo Budaya Lisan lan Ora Wujud Barang	Anexo:Obras Maestras del Patrimonio Oral e Intangible de la Humanidad
Dhaptar pulo ing Segara Aegea	Islas del Egeo
Bubur ayam	Arroz congee
Kali Nil Biru	Río Nilo Azul
Dhaptar présidhèn Kosovo	Presidente de Kosovo
Dimitrie Brândză	Dimitrie Brândză
Dhaptar Presidhèn Serbia	Presidente de Serbia
Cucut ronggeng	Eusphyra blochii
Basudéwa	Vasudeva (padre de Krisna)
Drona	Drona
Bombardier CRJ200	Bombardier CRJ100/200
Kebon Botani Batumi	Jardín Botánico Batumi
Dhaptar panguwasa Rusia	Anexo:Zares de Rusia
Ostróda	Ostróda
Sistem Dahlgren	Sistema Dahlgren
Edmond Frémy	Edmond Frémy
Mayoret	Majorette (bailarina)
Dharma	Dharma (desambiguación)
Donghak	Donghak
Takoyaki	Takoyaki
Istana Shuri	Castillo Shuri
Transnistria	Transnistria
Kong Kristian	Kong Kristian
Dorce Gamalama	Dorce Gamalama
Kopal	Copal
KEGG	KEGG
Osmoregulasi	Osmorregulación
Guk	Guk
Masakan Astana Dinasti Joseon	Gastronomía de la corte real coreana
Kemiosmosis	Quimiosmosis
Dhaptar Kebon Raja	Anexo:Jardines zoológicos
Powiat Biała Podlaska	Distrito de Biała Podlaska
Dhaptar pulo miturut cacahing pedunung	Anexo:Islas por población
Gunung Galunggung	Galunggung
Kecapi (woh)	Sandoricum koetjape
Semir sepatu	Betún para calzado
Pitulung:Isi	Ayuda:Contenidos
Wikipedia:Tutorial	Ayuda:Tutorial
Brzeszcze	Brzeszcze
Thangka	Thangka
Lesmana	Lákshmana
Putri Kaguya	Kaguya
Powiat Garwolin	Distrito de Garwolin
Pemilihan Umum Belgia 2010	Elecciones generales de Bélgica de 2010
Jemuwahan	Yumu'ah (azalá del viernes)
Powiat Ciechanów	Distrito de Ciechanów
Elysium Mons	Elysium Mons
Turek	Turek
Kuro	Polynemidae
Dretarastra	Dritarastra
Ransomware	Ransomware
PSIS Semarang	PSIS Semarang
Edmond Perrier	Edmond Perrier
Paradisaea	Paradisaea
Gèn létal	Genes letales
Kesenian Korea	Arte coreano
Wołomin	Wołomin
Hillegom	Hillegom
Kèju Emmental	Queso emmental
Skatval	Skatval
Reconquista, Santa Fe	Reconquista (Santa Fe)
The Click Five	The Click Five
Rakaposhi	Rakaposhi
Laksa	Laksa
Sega pecel	Nasi pecel
Kali Ebola	Río Ébola
Kawis	Limonia acidissima
Kościerzyna	Kościerzyna
Vesterålen	Vesterålen
CBeebies	CBeebies
Gita Gutawa	Gita Gutawa
Toonami	Toonami (Estados Unidos)
Koshi Inaba	Kōshi Inaba
Grana Padano	Grana Padano
Jonathan Freeman	Jonathan Freeman
Tinggi	Cimex lectularius
Wong Bosnia	Bosníacos
Kaum Saba'	Sabeos
Cerme	Phyllanthus acidus
Fantasia (film)	Fantasía (película)
Gran Turismo	Gran Turismo (videojuego de PlayStation)
Takagi Wataru	Wataru Takagi
Giorgio Abetti	Giorgio Abetti
Omar Gooding	Omar Gooding
John Heitinga	John Heitinga
Wilamowice	Wilamowice
Rydułtowy	Rydułtowy
Paul L. Smith	Paul L. Smith
Olecko	Olecko
Dhaptar tim Bal-balan ing donya	Anexo:Equipos de fútbol por país
Sulejówek	Sulejówek
