Afrika	África
Sambuus	Samosa
Fiat 124	Fiat 124
Busteejo	Estación de autobús
Galatasaray SK	Galatasaray Spor Kulübü (fútbol)
IGAD	Autoridad Intergubernamental sobre el Desarrollo de África Oriental
Astaanta Calanka Jabuuti	Himno nacional de Yibuti
G-Spot	Punto G
Kulmiye	Partido Paz, Unidad y Desarrollo
Sayid Maxamed Cabdulle Xassan	Mohammed Abdullah Hassan
Salmaan Alfaarisi	Salmán el Persa
Maxamed Cabdulaahi Maxamed	Abdullahi Mohamed
Sheekh Maxamed Naasiruddiin Al-Albaani	Muhammad Nasiruddin al-Albani
Salaada Magrib	Magrib
Baskin-Robbins	Baskin Robbins
Haparanda	Haparanda
Xarardheere	Harardhere
Baraawe	Barāwe
Xisbiga Hantiwadaagga Kacaanka Soomaaliyeed	Partido Socialista Revolucionario Somalí
Oday	Old Man
Aakhiro	Más allá
Shimbiris	Shimbiris
Biciid	Oryx
Hiiraan	Hiiraan
Astaannta Qaranka ee somaliland	Emblema nacional de Somalilandia
Dhulka Biritishka ee Soomaaliya	Somalilandia Británica
Wax soo saar	Producción
Nabi Isxaaq C.S.	Isaac
Soomaaliweyn	Gran Somalia
Zamenhof	Zamenhof
Xidid	Vasija
Shabeellaha Dhexe	Shabeellaha Dhexe
Hanti maguurto	Inmueble
Salaada Subax	Fajr
Maktabadda Dadweynaha ee Minneapolis	Biblioteca Pública de Minneapolis
Liiska dalalka dad ahaan	Anexo:Países por población
Jaamacada Admas	Universidad de Admas
Jaamacada Banaadir	Universidad de Benadir
Jaamacada Muqdisho	Universidad de Mogadiscio
Mr. Lordi	Tomi Putaansuu
Bari (Gobol)	Bari (Somalia)
Wajeer	Wajir
Adult Film Database	Adult Film Database
Midowga Maxkamadaha Islaamiga	Unión de Tribunales Islámicos
Somaliland shilling	Chelín somalilandés
UNICEF	Unicef
Behra	Dorcatragus megalotis
Sanaag	Sanaag
Salaada Casir	Asr
Centro Federal de Educação Tecnológica Celso Suckow da Fonseca	Centro Federal de Educação Tecnológica Celso Suckow da Fonseca
Garoonka Diyaaradaha ee Da Nang	Aeropuerto Internacional de Đà Nẵng
Cirbadii dhimashada	Leiurus quinquestriatus
Nansi Ajram	Nancy Ajram
Awdal	Awdal
Ayuub Daa'uud	Ayub Daud
Badhan	Badhan
Jasiiradaha Jubbada Hoose	Islas Bajuni
Banaadir	Benadir
Bari	Bari
Baay	Bay (Somalia)
Sedjibeke	Cubo
Garoowe	Garowe
Derg	Consejo Administrativo Militar Provisional
Kilometer	Kilómetro
Xaawo	Eva
Soor	Harina de maíz
Dhuun	Faringitis estreptocócica
Web feed	Fuente web
Salaada Duhur	Dhuhr
YouPorn	YouPorn
Guraag	Etnia gurage
Hectometre	Hectómetro
Eurobeat	Eurobeat
Decametre	Decámetro
Sool	Sool
York University	Universidad de York
Buurta Xira	Cueva de Hira
Gedo	Gedo
Guddi	Comité
Togdheer	Togdheer
Goobogali	Pregunta de opción múltiple
Galguduud	Galguduud
Woqooyi Galbeed	Woqooyi Galbeed
Shabeellaha Hoose	Shabeellaha Hoose
Mudug	Mudug
Jubbada Hoose	Jubbada Hoose
Boorama	Boorama
Taran	Productorio
Reoviruses	Reoviridae
Wikipedia:Caawinaad	Ayuda:Contenidos
Wikipedia:Tutorial	Ayuda:Tutorial
Miraha Mucjisada	Synsepalum dulcificum
Pontifícia Universidade Católica de Minas Gerais	Pontifícia Universidade Católica de Minas Gerais
Galmudug	Galmudug
Canjeelo	Injera
Dawladii Mamaaliikta	Mameluco
Poxviruses	Poxviridae
Digri	Dhikr
Burco	Burao
Ajdjadajd	Jubalandia
Mandheera	Mandera
Cadaad	Acacia senegal
Qabaa'ilka Soomaaliya	Demografía de Somalia
Sagaaro	Madoqua piacentinii
Sheekh Aways	Hassan Aweys
Budka Suflera	Budka Suflera
Hobyo	Hobyo
Ceerigaabo	Erigabo
Iskushuban	Iskušuban
Xaafuun	Cabo Hafun
Laascaanood	Las Anod
Eyl	Eyl
Calool	Estómago
Jubbada Dhexe	Jubbada Dhexe
Nugaal	Nugaal
Internet Adult Film Database	Internet Adult Film Database
Cismaan Yuusuf Keenadiid	Osman Yusuf Kenadid
Ceres	Ceres
Lambar Tubaxan	Sistema ternario
Dagaalkii (2006–2009)	Guerra en Somalia (2006-2009)
Ciidamada Qalabka Sida ee Masaarida	Fuerzas Armadas de Egipto
Milme	Soluto
Daallo Airlines	Daallo Airlines
Kaniini	Píldora
Garoonka Diyaaradaha ee Aadan Cadde	Aeropuerto Internacional Aden Adde
Liverpool FC	Liverpool Football Club
Xariiqanta Cagaaran	Línea Verde (Israel)
Duurjoog	Humbug
Gobolada somaliland	Regiones de Somalilandia
Xtube	Xtube
Tusbax	Tasbih
Raas Caseyr	Cabo Guardafui
GCompris	GCompris
Makemake	Makemake
Wikipedia:Safaarad	Wikipedia:Embajadas
Dhoobley	Dhobley
Naafto	Diésel
U qeybin	División (matemática)
Samuel Eto'o	Samuel Eto'o
RedTube	RedTube
Taariikhda Somaliland	Historia de Somalilandia
Shimbir soomaaliyeed	Laniarius erlangeri
Shabiixa	Shabiha
Maakhir	Maajir
Ra'iisul wasaarayaashii Soomaaliya	Primer ministro de Somalia
Qurac	Acacia tortilis
Garoonka Diyaaradaha ee Bender Qaasim	Aeropuerto Internacional Bender Qassim
Agnes Monica	Agnes Mónica
Farta Cismaaniya	Escritura osmanya
Pornopedia	Pornopedia
Category:Jarmal	Categoría:Alemania
Category:Talyaaniga	Categoría:Italia
Category:Qaramada Midoobey ee Maraykanka	Categoría:Estados Unidos
Category:Ruushka	Categoría:Rusia
Category:Midowga boqortooyada Britan	Categoría:Reino Unido
Category:Isbania	Categoría:España
Category:Shiinaha	Categoría:China
Category:Hindiya	Categoría:India
Category:Sucuudiga	Categoría:Arabia Saudita
Category:Turki	Categoría:Turquía
Category:Koonfur Afrika	Categoría:Sudáfrica
Category:Masar	Categoría:Egipto
Category:Iiraan	Categoría:Irán
Category:Arjantiina	Categoría:Argentina
Category:Afqaanistan	Categoría:Afganistán
Category:Austriya	Categoría:Austria
Category:Itoobiya	Categoría:Etiopía
Category:Ciraaq	Categoría:Irak
Category:Nederland	Categoría:Países Bajos
Category:Bakistaan	Categoría:Pakistán
Category:Boland	Categoría:Polonia
Category:Bortuqaal	Categoría:Portugal
Category:Suudaan	Categoría:Sudán
Category:Iswisarland	Categoría:Suiza
Category:Fiyetnam	Categoría:Vietnam
Category:Shimbir	Categoría:Aves
Category:Fiisikis	Categoría:Física
Category:Bayoloji	Categoría:Biología
Category:Kimisteri	Categoría:Química
Category:Taariikh	Categoría:Historia
Category:Juqraafi	Categoría:Geografía
Category:Diin	Categoría:Religión
Category:Ciyaaraha	Categoría:Deporte
Category:Saynis	Categoría:Ciencia
SYL	Liga de la Juventud Somalí
Category:Filimaanta	Categoría:Cine
Category:Isgaadhsiin	Categoría:Comunicación
Jamhuuriyadda Dimuqraadiga Soomaaliya	República Democrática de Somalia
Dhaqaallaha Soomaaliya	Economía de Somalia
Jabhadda Wadaniga Xoreynta Ogaadeenya)	Frente para la Liberación Nacional de Ogaden
Jilib	Jilib
Peso Argentino	Peso argentino (moneda)
Ciidamada Midowga Afrika	Misión de la Unión Africana en Somalia
International Rescue Committee	Comité Internacional de Rescate
Qandala	Ġandala
Ras kambooni	Ras Kamboni
Luqmaan Alxakiim	Locman
Submission (film)	Sumisión (película)
Waqtiga Bariga Afrika	Tiempo de África Oriental
Cabdiweli Maxamed Cali	Abdiweli Mohamed Ali
Laas Geel	Laas Geel
Xisbiga talada ee dalka jabuuti RPP	Concentración Popular por el Progreso
Luuq	Luuq
Elman FC	Elman FC
Muxaram	Muharram
Category:Filasoofiyada	Categoría:Filosofía
Category:Cilminafsi	Categoría:Psicología
Category:Masiixiyad	Categoría:Cristianismo
Category:Islaam	Categoría:Islam
Goronyo soomaaliyeed	Struthio molybdophanes
UDUB	UDUB
Qoryooley	Qoryooley
Doorashadii madaxtinimo ee somaliland 2010	Elecciones presidenciales de Somalilandia de 2010
Dafo	Águila
PornoTube	PornoTube
Badh	Un medio
Ramla bint Abi Sufyan	Ramla bint Abi Sufyan
Jaamacadda Roma Tre	Universidad de Roma III
Ruqiya bint Muxamed	Ruqayya bint Muhammad
Kobra	Cobra
Saldanadii Cadal	Sultanato de Adel
Umm Kaltuum bint Muxamed	Umm Kulthum bint Muhammad
Nabi Yuunus C.S.	Jonás (profeta)
Dad	Pueblo
Xiriirka Soomaaliyeed ee Kubadda koleyga	Selección de baloncesto de Somalia
Universidade do Estado de Minas Gerais	Universidade do Estado de Minas Gerais
Bianca Castanho	Bianca Castanho
Mareer	Cordia sinensis
Bander Beyla	Bandar Beyla
Sheekh Aaden Maxamed Nuur	Adan Mohamed Nuur Madobe
Cabdi Shakuur Sheekh Xassan Farax	Abdi Shakur Sheikh Hassan
Laan	Rama
Category:Dhaqan	Categoría:Cultura
Category:Tobaneeyada sano	Categoría:Décadas
Category:Sanad	Categoría:Años
Category:Qaaradaha	Categoría:Continentes
Edmond Debeaumarché	Edmond Debeaumarché
Paolla Oliveira	Paola Oliveira
Portal:Cilmi Fallag	Portal:Astronomía
Portal:Juqraafi	Portal:Geografía
Precalculus	Precálculo
Jagada Madaxwaynaha Somaliland	Anexo:Presidente de Somalilandia
Radio Gaalkacyo	Radio Gaalkacyo
Gunbur	Pirámide (geometría)
Jano	Paraíso
Saami qumman	Razón (matemáticas)
Tiro	Conde
Banaadir Stadium	Estadio Banadir
Jaamacada Burco	Universidad de Burao
Anna Rita Del Piano	Anna Rita Del Piano
Category:Wikipedia bots	Categoría:Wikipedia:Bots
XVideos	XVideos
Dagaal Dhaqameedka shiineeska	Artes marciales de China
Warsangali	Warsangali
Cufka atamka	Masa atómica
Wikipedia:Su'aal/Hordhac	Wikipedia:Consultas
Wikipedia:Graphics Lab	Wikiproyecto:Ilustración/Taller gráfico
Wikipedia:Soo Bandhigga Sawirka Xulka	Wikipedia:Candidatos a recursos destacados
Template:Wikipedialang	Plantilla:Portada:Idiomas
Category:Wadamada	Categoría:Países
Wikipedia:Maamulka	Wikipedia:Bibliotecarios
Category:Shaqsiyadaad	Categoría:Personas
Wikipedia:Requests for adminship	Wikipedia:Candidaturas a bibliotecario
Wikipedia:Bots	Wikipedia:Bot
Category:Amin	Categoría:Tiempo
Category:Internet	Categoría:Internet
Category:Siyaasad	Categoría:Política
Category:Waxbarasho	Categoría:Educación
Category:Araga	Categoría:Óptica
Category:Fan	Categoría:Arte
Masar	Egipto
Category:Filasoofiyaasha	Categoría:Filósofos
Category:Doorashooyinka	Categoría:Elecciones
Template:Bot	Plantilla:Bot
Kanada	Canadá
Category:Denmark	Categoría:Dinamarca
Category:Giriig	Categoría:Grecia
Category:Iswiidhan	Categoría:Suecia
Category:Islofaakiya	Categoría:Eslovaquia
Wikipedia:Copyright	Wikipedia:Derechos de autor
Wikipedia:Ku saabsan	Wikipedia:Acerca de
Qolobaa Calankeed	Qolobaa calankeed
Category:Microsoft	Categoría:Microsoft
Portal:Saynis	Portal:Ciencias naturales y formales
Wikipedia:Ogaysiiska Maamulka	Wikipedia:Tablón de anuncios de los bibliotecarios/Portal/Archivo/Miscelánea/Actual
Wikipedia:Goob/Farsamo	Wikipedia:Café/Archivo/Técnica/Actual
Template:Flagicon	Plantilla:Bandera
Category:Wadamada Yurub	Categoría:Países de Europa
Category:Yurub	Categoría:Europa
Wikipedia:Bogga Isticmaalaha	Wikipedia:Página de usuario
Portal:Dhacdooyinka Hadda	Portal:Actualidad
Template:Documentation	Plantilla:Documentación
Category:Delete	Categoría:Wikipedia:Borrar
Wikipedia:Ilaalinta badelka	Wikipedia:Política de protección
Wikipedia:Albaabka bulshada	Portal:Comunidad
Category:Luqadaha wikipediyaasha	Categoría:Wikipedia:Wikipedistas por idioma
Wikipedia:Shan walxood	Wikipedia:Los cinco pilares
Wikipedia:Userboxes	Usuario:Userbox
Wikipedia:Saxiix	Wikipedia:Firma de usuario
Sung Jae-ki	Sung Jae-ki
Caa'isha binti Abiibakar	Aisha bint Abi Bakr
Android software development	Desarrollo de programas para Android
Anthrobologist	Antropólogo
Ganacsi	Negocio
Instituto Federal da Bahia	Instituto Federal da Bahia
Template:Softredirect	Plantilla:Redirección suave
Template:Tirtir	Plantilla:Destruir
Category:Teknooloji	Categoría:Tecnología
Category:Afafka	Categoría:Lenguas
Category:Kalandar	Categoría:Calendarios
Category:Wikipedia	Categoría:Wikipedia
Wikipedia:Masuul la'aan guud	Wikipedia:Limitación general de responsabilidad
Category:Pages with broken file links	Categoría:Wikipedia:Páginas con enlaces rotos a archivos
Wikipedia:Tirakoob	Wikipedia:Estadísticas
Wikipedia:Xeerka Wiki	Wikipedia:Política de privacidad
Template:Navbox	Plantilla:Navegación
Template:Xaqiiq	Plantilla:Cita requerida
Portal:Siiro	Portal:Biografías
Template:!	Plantilla:!
Template:Tnavbar	Plantilla:Navbar
Template:Clear	Plantilla:Clear
Template:Nowrap	Plantilla:Nowrap
Millan	Disolución
Wikipedia:Codsiga maamulka/Hordhac	Wikipedia:Tablón de anuncios de los bibliotecarios/Portal/Archivo/Permisos/Actual
Wikipedia:Maqaalada aan u baahan laheen	Wikipedia:Lista de artículos que toda Wikipedia debería tener
Category:Afrika	Categoría:África
Category:Elektaroonig	Categoría:Electrónica
Category:Kitaabka quduska	Categoría:Biblia
Category:Buugta	Categoría:Libros
Category:Bilaha	Categoría:Meses
Template:Babel	Plantilla:Babel
Template:Reflist	Plantilla:Listaref
Category:Isbitaal	Categoría:Hospitales
Wikipedia:Soo bandhigida xogta	Wikipedia:Verificabilidad (propuesta)
Wikipedia:Habka maqaalada Xulka Ah	Wikipedia:Qué es un artículo destacado
Template:Gumud	Plantilla:Esbozo
Template:See also	Plantilla:VT
Dugsiyada Sare ee Dadweynaha ee Saint Paul	Escuelas Públicas de Saint Paul
Category:Aasiya	Categoría:Asia
Category:Jili	Categoría:Chile
Category:Ameerikada koonfureed	Categoría:América del Sur
Template:Intricate template	Plantilla:Plantilla compleja
Template:Country data Belgium	Plantilla:Geodatos Bélgica
Category:Maalmaha usbuuca	Categoría:Días de la semana
Template:Navy/core	Plantilla:Banderanavalpaís
Template:Country data Ethiopia	Plantilla:Geodatos Etiopía
Template:Country data Cuba	Plantilla:Geodatos Cuba
Template:Country data Kenya	Plantilla:Geodatos Kenia
Template:Country data Denmark	Plantilla:Geodatos Dinamarca
Template:Country data Bosnia and Herzegovina	Plantilla:Geodatos Bosnia y Herzegovina
Template:Country data Norway	Plantilla:Geodatos Noruega
Template:Country data Argentina	Plantilla:Geodatos Argentina
Template:Country showdata	Plantilla:Mostrar geodatos
Template:Image label	Plantilla:Etiqueta imagen
Template:Country data Mexico	Plantilla:Geodatos México
Template:Country data Saudi Arabia	Plantilla:Geodatos Arabia Saudita
Template:Country data Iraq	Plantilla:Geodatos Irak
Template:Country data United Arab Emirates	Plantilla:Geodatos Emiratos Árabes Unidos
Template:Kutaal	Plantilla:Ubicación geográfica
Template:Country data Australia	Plantilla:Geodatos Australia
Template:Sidebar	Plantilla:Navegación vertical
Template:Infobox Xooga Dalka Soomaaliyeed	Plantilla:Ficha de Fuerzas Armadas
Template:Country data Austria	Plantilla:Geodatos Austria
Template:Country data Nepal	Plantilla:Geodatos Nepal
Template:Country data Finland	Plantilla:Geodatos Finlandia
Wikipedia:Tutorial (Wikipedia links)	Ayuda:Tutorial (enlaces internos)
Template:Country data Netherlands	Plantilla:Geodatos Países Bajos
Template:Maqaal Xul Ah	Plantilla:Artículo destacado
Template:Country data Russian Federation	Plantilla:Geodatos Rusia
Category:Gaana	Categoría:Ghana
Category:User en	Categoría:Wikipedia:Wikipedistas con conocimientos de inglés
Category:User en-2	Categoría:Wikipedia:Wikipedistas con nivel intermedio de inglés
Template:Infobox	Plantilla:Ficha
Template:Navy	Plantilla:Naval
Category:Farta	Categoría:Alfabeto
Template:Country data Italy	Plantilla:Geodatos Italia
Template:Country data	Plantilla:Geodatos
Template:Min	Plantilla:Min
Category:Astaannta Qaranka	Categoría:Escudos
Category:Beeraha	Categoría:Agricultura
Template:Maamulka	Plantilla:Biblio
Category:Dowladaha	Categoría:Estado
Category:Bahda Midaysay Qoraxdu	Categoría:Planetas del Sistema Solar
Template:Country data Soviet Union	Plantilla:Geodatos Unión Soviética
Template:Country data India	Plantilla:Geodatos India
Category:Falastiin	Categoría:Palestina
Category:Language user templates	Categoría:Wikipedia:Plantillas Babel
Template:Navbox subgroup	Plantilla:Navegación/subgrupo
Template:Farac	Plantilla:Ficha de grupo étnico
Template:Category redirect	Plantilla:Categoría redirigida
Template:Macluumaad Qof Madax Ah	Plantilla:Ficha de autoridad
Category:Kacaanka	Categoría:Revolucionarios
Template:Border	Plantilla:Borde
Template:Country data Turkey	Plantilla:Geodatos Turquía
Category:Qoraaga	Categoría:Escritores
Category:Jaamacadaha	Categoría:Universidades
Template:Country data Nigeria	Plantilla:Geodatos Nigeria
Template:Country data Malaysia	Plantilla:Geodatos Malasia
Template:Infobox website	Plantilla:Ficha de sitio web
Template:Image label end	Plantilla:Etiqueta imagen fin
Template:Documentation subpage	Plantilla:Subpágina de documentación
Template:Infobox number	Plantilla:Ficha de número
Template:Rtl-lang	Plantilla:Rtl-lang
Template:Please don't change this page	Ayuda:Introducción 2
Category:Dekedaha	Categoría:Puertos
Template:Lang-la	Plantilla:Lang-la
Template:Macluumaad askariga	Plantilla:Ficha de militar
Template:User	Plantilla:U
Template:References	Plantilla:Referencias
Template:Jadwal	Plantilla:Tabla bonita
Template:Infobox former country	Plantilla:Ficha de estado desaparecido
Template:Infobox Political post	Plantilla:Ficha de cargo político
Template:Kaydka wadahadalka	Plantilla:Archivo discusión
Portal:Fiisikis	Portal:Física
Template:Country data West Germany	Plantilla:Geodatos Alemania Occidental
Template:Hooyga Maqaalada	Plantilla:Portales de Wikipedia
Category:Booliis	Categoría:Policía
Template:Fb	Plantilla:Self-i
Template:Astaamayn	Usuario:Hyeox/puntuación/plantilla
Template:Plain link	Plantilla:Enlace plano
Template:Country data Comoros	Plantilla:Geodatos Comoras
Template:User sandbox	Plantilla:Taller de usuario
Template:Country data Qadar	Plantilla:Geodatos Catar
Template:Country data Ukrain	Plantilla:Geodatos Ucrania
Template:Country data Pakistan	Plantilla:Geodatos Pakistán
Template:MainPageInterwikis	Plantilla:Portada:Interwikis
Template:Higgaad	Plantilla:Copyedit
Category:Qalabka Waxlagu kariyo	Categoría:Electrodomésticos de cocina
Category:User sk	Categoría:Wikipedia:Wikipedistas con conocimientos de eslovaco
Category:User eo	Categoría:Wikipedia:Wikipedistas con conocimientos de esperanto
Category:User ja	Categoría:Wikipedia:Wikipedistas con conocimientos de japonés
Category:User da-2	Categoría:Wikipedia:Wikipedistas con nivel intermedio de danés
Template:Correct title	Plantilla:Título erróneo
Category:User ar	Categoría:Wikipedia:Wikipedistas con conocimientos de árabe
Category:User da	Categoría:Wikipedia:Wikipedistas con conocimientos de danés
Category:User sk-N	Categoría:Wikipedia:Wikipedistas con nivel nativo de eslovaco
Category:User de	Categoría:Wikipedia:Wikipedistas con conocimientos de alemán
Category:Tiirarka Islaamka	Categoría:Pilares del islam
Template:Country data Burundi	Plantilla:Geodatos Burundi
Template:Country data Germany	Plantilla:Geodatos Alemania
Template:Country data UK	Plantilla:Geodatos Reino Unido
Category:User ja-1	Categoría:Wikipedia:Wikipedistas con nivel básico de japonés
Category:User ko	Categoría:Wikipedia:Wikipedistas con conocimientos de coreano
Wikipedia:Babel	Wikipedia:Babel
Template:Wikipedia how to	Plantilla:Guía
Category:Abwaanada	Categoría:Poetas
Category:Badaha	Categoría:Mares
Category:Ingiriiska	Categoría:Inglaterra
Template:Str ≥ len	Plantilla:Str ≥ len
Category:Taariikhda Soomaaliya	Categoría:Historia de Somalia
Leilani Leeane	Leilani Leeane
Template:Country data Brazil	Plantilla:Geodatos Brasil
Category:Ururada caalamiga ah	Categoría:Organizaciones internacionales
Category:Gobolada Soomaaliya	Categoría:Regiones de Somalia
Category:Juquraafiga Soomaaliya	Categoría:Geografía de Somalia
Template:Country data Somaliland	Plantilla:Geodatos Somalilandia
Category:Madaxda Soomaaliya	Categoría:Presidentes de Somalia
Category:Cilmiga bulshada	Categoría:Ciencias sociales
Category:Wadamada Afrika	Categoría:Países de África
Category:1542	Categoría:1542
Fenerbahce SK	Fenerbahçe Spor Kulübü (fútbol)
Template:Country data United States	Plantilla:Geodatos Estados Unidos
Universidade Federal do Recôncavo da Bahia	Universidade Federal do Recôncavo da Bahia
Category:Farshaxanka	Categoría:Pintores
Wikipedia:Xeerka adeegsiga sawirada	Wikipedia:Política de uso de imágenes
Template:Raadiyoow	Plantilla:Ficha de emisora de radio
Category:Dhirta	Categoría:Árboles y arbustos
Wikipedia:Habaynta Maqaalada Xulka Ah	Wikipedia:Revalidación de artículos destacados
Portal:Baayooloji	Portal:Biología
Category:Juquraafiga Hindiya	Categoría:Geografía de la India
Template:Weather box/cold	Plantilla:Clima/cold
Category:Xisbiyada Somaliland	Categoría:Partidos políticos de Somalilandia
Template:User information templates	Plantilla:Plantillas de enlaces internos a nombres de usuario
Dugsiyada Dadweynaha Minneapolis	Escuelas Públicas de Minneapolis
Category:Jabuuti	Categoría:Yibuti
Category:Ereteriya	Categoría:Eritrea
Category:Kiinya	Categoría:Kenia
Muqdisho Stadium	Estadio Mogadiscio
Category:Komoros	Categoría:Comoras
Category:Libiya	Categoría:Libia
Category:Diinta Soomaaliya	Categoría:Religión en Somalia
Category:Dhaqaalaha Soomaaliya	Categoría:Economía de Somalia
Category:Lacagta	Categoría:Monedas
Category:Webiyada	Categoría:Ríos
Category:Juquraafiga Jabuuti	Categoría:Geografía de Yibuti
Category:Soomaaliya	Categoría:Somalia
Category:Webiyada Soomaaliya	Categoría:Ríos de Somalia
Category:Juquraafiga Yemen	Categoría:Geografía de Yemen
Category:Magaalooyinka Yemen	Categoría:Localidades de Yemen
Template:Maanta	Plantilla:Calendario
Template:Country data Djibouti	Plantilla:Geodatos Yibuti
Category:User nl	Categoría:Wikipedia:Wikipedistas con conocimientos de neerlandés
Category:Hay'ada laanqayrta cas	Categoría:Cruz Roja
Template:Country data Federated States of Micronesia	Plantilla:Geodatos Estados Federados de Micronesia
Category:Diffusion	Categoría:Difusión
Category:Suuriya	Categoría:Siria
Category:Qarniyada	Categoría:Siglos
Category:Qarnigii 16aad	Categoría:Siglo XVI
Category:Qooriyada	Categoría:Playas
Category:Filasoofiyaasha Jarmalka	Categoría:Filósofos de Alemania
Cismaan Xasan Cali Caato	Osman Ali Atto
Category:Harraha Afrika	Categoría:Lagos de África
Category:Madaxda Faransiiska	Categoría:Presidentes de Francia
Category:Madaxda Iiraan	Categoría:Presidentes de Irán
Category:Norway	Categoría:Noruega
Category:Yemen	Categoría:Yemen
Category:Malaay	Categoría:Peces
Category:Mutolojiyada	Categoría:Mitología
Category:Qaamuus	Categoría:Diccionarios
Category:Axdiga Cusub	Categoría:Nuevo Testamento
Category:Ilko	Categoría:Dientes
Category:Dhaqanka Soomaalida	Categoría:Cultura de Somalia
Category:Wikimedia	Categoría:Fundación Wikimedia
Category:Radio	Categoría:Radio
Category:Xayawaan	Categoría:Animales
Category:Jamhuriyadda	Categoría:República
Category:Muqdisho	Categoría:Mogadiscio
Category:Bartamaha Ameerika	Categoría:América Central
Category:Caasimadaha	Categoría:Capitales nacionales
Category:Magaalooyinka Hindiya	Categoría:Localidades de la India
Category:Isgaarsiinta	Categoría:Telecomunicaciones
Category:Gaadiidka	Categoría:Transporte
Category:Ameerikada waqooyi	Categoría:América del Norte
Category:Harraha	Categoría:Lagos
Category:Saxaabada	Categoría:Sahabas
Category:Calamada	Categoría:Banderas
Template:Macluumaad luqadda	Plantilla:Ficha de idioma
Category:Dimoqraadi	Categoría:Democracia
Kaaroot	Daucus carota
Category:Caasimadaha afrika	Categoría:Capitales de África
Category:Komunistiyaasha Jarmalka	Categoría:Comunistas de Alemania
Category:Magaalooyinka Soomaaliya	Categoría:Localidades de Somalia
Category:Magaalooyinka Jabuuti	Categoría:Localidades de Yibuti
Category:Geeska Afrika	Categoría:Cuerno de África
Category:Guurka	Categoría:Matrimonio
Category:Lahjadaha looga hadlo Soomaaliya	Categoría:Lenguas de Somalia
Category:Caasimadaha yurub	Categoría:Capitales de Europa
Category:Somaliland	Categoría:Somalilandia
Template:POW	Plantilla:PDG
Template:H:title	Plantilla:Etiqueta
Category:Caafimaadka	Categoría:Salud
Template:Country data Canada	Plantilla:Geodatos Canadá
Template:Clickable button 2	Plantilla:Botón enlazable 2
Template:Flag	Plantilla:Bandera2
Template:Country data Malawi	Plantilla:Geodatos Malaui
Template:Country data South Yemen	Plantilla:Geodatos Yemen del Sur
Template:Country data Uganda	Plantilla:Geodatos Uganda
Template:Country data Yemen	Plantilla:Geodatos Yemen
Template:Lang-pl	Plantilla:Lang-pl
Category:Buuraha Soomaaliya	Categoría:Montañas de Somalia
Category:Maamulada Soomaaliya	Categoría:Estados de Somalia
The Narrative	The Narrative
Portal:Xisaab	Portal:Matemática
Trojany	Trojany
Template:HMXA	Plantilla:Revalidar AD
Category:Wadamada Aasiya	Categoría:Países de Asia
Portal:Qaynuun	Portal:Derecho
Category:Abidjan	Categoría:Abiyán
Category:Antananarifo	Categoría:Antananarivo
Lug (xubin)	Pierna
Category:Bamako	Categoría:Bamako
Template:Colonne	Plantilla:Columnas
Eray bixin	Terminología
Category:Jabuuti (magaalo)	Categoría:Yibuti (ciudad)
Category:Esperanto	Categoría:Esperanto
Template:Lang-am	Plantilla:Lang-am
Template:Lang-sv	Plantilla:Lang-sv
Category:Garoomaha Ciyaaraha Soomaaliya	Categoría:Estadios de fútbol de Somalia
Category:Taariikhda Somaliland	Categoría:Historia de Somalilandia
Khilaafadii Umawiyiinta	Califato Omeya
Portal:Kimistari	Portal:Química
Category:Linux	Categoría:Linux
Category:Siyaasada Soomaaliya	Categoría:Política de Somalia
Category:Komunistiyaasha	Categoría:Comunistas
Category:Qiyaasaha Masaafooyinka	Categoría:Unidades de longitud
Category:Midabada	Categoría:Color
Category:Triboli	Categoría:Trípoli
Category:Jaamacadaha Soomaaliya	Categoría:Universidades de Somalia
Wikipedia:Habka Maqaalada Cusub	Wikipedia:Qué es un artículo bueno
Template:Country data Somalia	Plantilla:Geodatos Somalia
Template:Image label begin	Plantilla:Etiqueta imagen inicio
Category:User en-1	Categoría:Wikipedia:Wikipedistas con nivel básico de inglés
Universidade Fundação Mineira de Educação e Cultura	Universidad FUMEC
Portal:Caafimaad	Portal:Medicina
Wikipedia:Tutorial (Talk pages)	Ayuda:Tutorial (páginas de discusión)
Wikipedia:Tutorial (Keep in mind)	Ayuda:Tutorial (políticas)
Template:Goob	Wikipedia:Café/Portal
Template:Wayback	Plantilla:Wayback
Wikipedia:Tutorial (Wrap-up and more info)	Ayuda:Tutorial (para terminar)
Wikipedia:Tutorial (Registration)	Ayuda:Tutorial (registro)
Template:For year month day	Plantilla:Edad en años, meses y días
Portal:Soomaaliya	Portal:Somalia
Template:Man/default	Plantilla:Man/die.net
Template:Weather box/colh	Plantilla:Clima/colh
Template:Weather box/colpastel	Plantilla:Clima/colpastel
Parvoviruses	Parvoviridae
Kim Cesarion	Kim Cesarion
Template:Infobox Weather/khad	Plantilla:Clima/line
Template:Infobox Weather/colp	Plantilla:Clima/colp
Template:Infobox Weather/colt	Plantilla:Clima/colt
Template:Weather box/cols	Plantilla:Clima/cols
Adnan Januzaj	Adnan Januzaj
Gobolada Soomaaliya	Regiones de Somalia
Barkhad Cabdi	Barkhad Abdi
Special:RecentChanges	Especial:CambiosRecientes
Category:Wabiyada Afrika	Categoría:Ríos de África
Madaxweyneyaashii Soomaaliya	Presidente de Somalia
